Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),predicted label
14.91906867,-0.71177396,5.146647297,-4.401468486,6.809370411,0.0
14.92904267,-2.06890862,6.4230284,-4.681253077,8.21278315,0.0
14.93901667,-2.782724428,7.868599858,-4.390690898,9.430619573,0.0
14.94899067,-2.949581158,9.561994441,-4.389233479,10.92689971,0.0
14.95896467,-3.958451561,10.84943848,-5.860143262,12.95071168,0.0
14.96893867,-5.811381576,11.47181143,-6.829222192,14.56066239,0.0
14.97891367,-7.079864261,11.10415956,-6.897715307,14.86624748,0.0
14.98888767,-7.236926905,9.947770926,-6.124995818,13.74215526,0.0
14.99886167,-7.11309925,9.011044639,-5.341427405,12.66198852,0.0
15.00883567,-7.142746387,8.613046305,-4.901956232,12.21607824,0.0
15.01880967,-7.046638042,8.14898145,-4.538137796,11.68998294,0.0
15.02878367,-6.742761753,7.51066606,-4.01575866,10.86283841,0.0
15.03875867,-6.429330529,7.044866921,-3.576088973,10.18601263,0.0
15.04873267,-6.217244416,6.889821566,-3.398766896,9.883085841,0.0
15.05870667,-5.98395396,6.706711915,-3.200868174,9.541134459,0.0
15.06868067,-5.735850753,6.524871109,-2.794886636,9.126079013,0.0
15.07865467,-5.52461424,6.499667856,-2.402664181,8.862270584,0.0
15.08862967,-5.274551046,6.468012784,-2.101438142,8.606516158,0.0
15.09860367,-5.097595589,6.409486248,-1.835264992,8.392567685,0.0
15.10857767,-4.943820834,6.478700325,-1.577997151,8.300903406,0.0
15.11855167,-4.914602882,6.58745035,-1.403890458,8.337789397,0.0
15.12852567,-4.917853934,6.661866109,-1.38377282,8.395270966,0.0
15.13849967,-5.102642321,6.647159777,-1.388131627,8.494033269,0.0
15.14847467,-5.460724638,6.567865101,-1.438859731,8.661794438,0.0
15.15844867,-5.89281341,6.476024639,-1.604179814,8.901546937,0.0
15.16842267,-6.194115754,6.184236884,-1.874311821,8.951251343,0.0
15.17839667,-6.077658514,5.532638959,-2.070937896,8.475659894,0.0
15.18837067,-5.901226968,5.136922207,-2.189782554,8.124505962,0.0
15.19834467,-5.787098674,4.769486684,-2.42946811,7.88294549,0.0
15.20831967,-5.465373759,3.909981067,-2.596260813,7.20408443,0.0
15.21829367,-4.666578612,2.451510066,-2.667312962,5.907742038,0.0
15.22826767,-3.055147959,0.1507704556,-2.633880922,4.036581412,0.0
15.23824167,-0.266678642,-3.397259191,-2.272228587,4.095791775,0.0
15.24821567,4.105300289,-8.506556228,-1.373426757,9.544699596,0.0
15.25819067,9.365377722,-14.29893201,0.8072429118,17.11202495,1.0
15.26816467,13.40854257,-17.91267267,4.538012373,22.83082155,1.0
15.27813867,14.82008616,-19.24892868,6.932115061,25.262827,1.0
15.28811267,15.45982535,-22.09656714,7.028079565,27.86859131,1.0
15.29808667,17.45815106,-25.26303088,7.87529375,31.70217689,1.0
15.30806067,19.08260814,-24.33565312,9.857680535,32.45833963,1.0
15.31803567,19.66497444,-21.23091493,10.47734272,30.77722663,1.0
15.32800967,19.31726041,-18.10170497,9.635977507,28.17233279,1.0
15.33798367,17.90601854,-14.82119011,8.451269635,24.73291602,1.0
15.34795767,15.80533615,-11.73667627,7.56272499,21.08916855,1.0
15.35793167,13.62661097,-8.193817899,7.005732091,17.37536936,1.0
15.36790567,11.23250712,-4.519323503,6.38920752,13.68997713,1.0
15.37788067,8.894825381,-1.499500328,5.113830383,10.36907329,1.0
15.38785467,6.95887192,0.9732070649,3.40913781,7.809945646,1.0
15.39782867,5.052859712,3.197134143,1.89177073,6.27151134,1.0
15.40780267,3.202230576,4.95256476,0.5474851803,5.922999104,1.0
15.41777667,1.430524818,6.261413113,-0.8702412517,6.481436204,1.0
15.42775067,-0.2894675803,7.292547374,-2.089779087,7.591588458,1.0
15.43772567,-1.696707031,8.198385159,-3.093638718,8.925409486,1.0
15.44769967,-2.89342333,9.292117957,-3.427064788,10.31795172,1.0
15.45767367,-4.087002597,10.21917763,-4.622716309,11.93753273,1.0
15.46764767,-5.416945365,10.29713154,-7.40290246,13.79047424,1.0
15.47762167,-6.491832002,9.693370852,-10.06262778,15.40655053,1.0
15.48759567,-6.470967382,9.328226268,-10.9407942,15.76674354,1.0
15.49757067,-6.227276484,9.356611576,-10.42096855,15.32715688,1.0
15.50754467,-6.167677569,9.053081442,-9.394244841,14.43088238,1.0
15.51751867,-6.157077152,8.458639466,-8.119396293,13.24321626,1.0
15.52749267,-6.343996264,7.937986427,-6.654589249,12.14666519,1.0
15.53746667,-6.575398069,7.925473385,-5.647449038,11.74489969,1.0
15.54744067,-6.245823852,8.079349297,-5.306884394,11.50865859,1.0
15.55741567,-5.423281408,8.032383292,-5.074517214,10.93992173,1.0
15.56738967,-4.716471734,8.078012624,-4.694445565,10.46600271,1.0
15.57735829,-4.275559514,8.283130025,-4.102016785,10.18416388,1.0
15.58733229,-3.883552237,8.547830554,-3.531629084,10.03094159,1.0
15.59730629,-3.54534519,8.560244778,-3.110902622,9.77368806,1.0
15.60728029,-3.380023938,8.522285823,-2.735441211,9.567473862,1.0
15.61725529,-3.334740177,8.502312904,-2.566982928,9.486791771,1.0
15.62722929,-3.477988774,8.369664139,-2.71052564,9.460160303,1.0
15.63720329,-3.831585107,8.14754245,-3.074185031,9.513890162,1.0
15.64717729,-4.078374445,7.6989236,-3.350476788,9.334466103,1.0
15.65715129,-4.174623123,7.004419391,-3.424923538,8.844177207,1.0
15.66712529,-4.279558425,6.425539779,-3.292219225,8.392907076,1.0
15.67710029,-4.421082094,5.950341241,-3.053707205,8.017334685,1.0
15.68707429,-4.380555042,5.33084336,-2.917162733,7.49112754,1.0
15.69704829,-4.070608174,4.344713949,-2.881736792,6.614438536,1.0
15.70702229,-3.228015627,2.6691715,-2.675783823,4.970350134,1.0
15.71699629,-1.590993465,0.0541604197,-2.345093957,2.834371046,1.0
15.72697029,0.9013120401,-3.837939861,-1.892058705,4.37287456,1.0
15.73694529,4.72750543,-9.507720585,-0.6556357196,10.63841701,1.0
15.74691929,9.704965296,-16.08708424,2.701048765,18.98094558,1.0
15.75689329,13.55805003,-20.8151779,7.010051429,25.81149303,1.0
15.76686729,14.18570536,-22.9170999,8.490536027,28.25804144,1.0
15.77684129,15.65164559,-26.3944484,7.698357589,31.63709256,1.0
15.78681529,18.58156841,-28.01801203,9.518632075,34.94120832,0.0
15.79678929,19.6395297,-24.89032234,12.02550416,33.90946805,0.0
15.80676429,18.71896512,-21.62488395,12.03029069,31.02842495,0.0
15.81673829,17.45761779,-18.45848102,11.25045573,27.7859082,0.0
15.82671229,15.98728981,-15.09893637,10.6308754,24.42512695,0.0
15.83668629,13.94193611,-11.65969884,9.898565437,20.69559754,0.0
15.84666029,11.65741375,-7.967268698,8.524601321,16.49368041,0.0
15.85663529,9.503024102,-4.30431846,6.815933225,12.46160384,0.0
15.86660929,7.749651119,-1.388872177,4.220010965,8.932779575,0.0
15.87658329,6.215685548,0.7732410604,1.412260893,6.420835569,0.0
15.88655729,4.537040566,2.954014517,-1.356533566,5.581319036,0.0
15.89653129,2.993601336,4.978317068,-4.191367503,7.163298914,0.0
15.90650529,1.719017667,6.355373776,-6.341871386,9.141396515,0.0
15.91647929,0.2445469308,7.77402056,-7.652725334,10.91143455,0.0
15.92645429,-1.295430747,9.4587905,-8.680816119,12.90362069,0.0
15.93642829,-2.731442592,10.98301461,-8.872122982,14.38061037,0.0
15.94640229,-3.801082522,11.82340802,-8.279950894,14.92644607,0.0
15.95637629,-4.346022556,11.83013582,-7.541797805,14.68736667,0.0
15.96635029,-4.687756058,11.25250576,-6.790803646,13.95381514,0.0
15.97632429,-5.17721654,10.86279586,-6.327894201,13.59581369,0.0
15.98629829,-5.657831939,10.71696981,-6.330288051,13.67249249,0.0
15.99627329,-6.124942024,10.03951725,-6.524186985,13.44886007,0.0
16.00624729,-6.512900105,9.2165731,-6.42317575,12.98538695,0.0
16.01622129,-6.82983615,8.703555356,-5.954459435,12.56400115,0.0
16.02619529,-7.052931401,8.309198082,-5.312295408,12.12464831,0.0
16.03616929,-6.990270299,7.953616619,-4.519374958,11.51297729,0.0
16.04614329,-6.617388094,7.623337228,-3.837032666,10.79944051,0.0
16.05611829,-6.146096081,7.425441722,-3.230828723,10.16611706,0.0
16.06609229,-5.723511373,7.481771459,-2.677422213,9.793062663,0.0
16.07606629,-5.420028017,7.721451752,-2.204001813,9.687886501,0.0
16.08604029,-5.073046639,7.74500843,-2.009324323,9.474087925,0.0
16.09601429,-4.696511094,7.521765245,-2.102430415,9.113417718,0.0
16.10598829,-4.618727923,7.270730243,-2.052689905,8.854925282,0.0
16.11596229,-4.70308161,7.171859674,-1.717245376,8.74662675,0.0
16.12593729,-4.729356658,7.141627815,-1.373991744,8.675108965,0.0
16.13591129,-4.664265454,7.09505942,-1.150733795,8.568513795,0.0
16.14588529,-4.597267472,6.966590829,-0.9282994254,8.398213847,0.0
16.15585929,-4.571409915,6.800650942,-0.6803767508,8.222502926,0.0
16.16583329,-4.522915447,6.641701986,-0.5962116364,8.057570213,0.0
16.17580729,-4.487331047,6.366605108,-0.7685043772,7.826902293,0.0
16.18578129,-4.249591445,5.673698359,-1.127274181,7.177787096,0.0
16.19575629,-3.309200708,4.069038781,-1.465335778,5.445649169,0.0
16.20573029,-1.897947729,1.488242683,-1.636438756,2.914618958,0.0
16.21570429,0.1945503134,-2.04314111,-1.727203915,2.682444554,0.0
16.22567829,3.190834937,-6.357157177,-1.739501048,7.322618306,0.0
16.23565229,6.297976338,-10.37837509,-0.1427897371,12.14065749,0.0
16.24562629,9.178084973,-14.71034796,3.631500989,17.71494793,0.0
16.25560129,10.40528865,-19.00479339,6.790411298,22.70598796,0.0
16.26557529,10.31835459,-21.40548706,6.517450408,24.64022073,0.0
16.27554929,11.50892488,-22.68010991,6.385454777,26.22244783,0.0
16.28552329,14.10910567,-23.11381894,9.414911824,28.66977596,0.0
16.29549729,15.87343633,-22.08478851,11.93895719,29.70256829,0.0
16.30547129,15.92762365,-19.99613267,11.82067971,28.16492474,0.0
16.31544529,15.30962909,-18.45278817,9.294406557,25.71528975,0.0
16.32542029,14.16093889,-16.49099352,6.773449695,22.76762347,0.0
16.33539429,12.71289465,-13.61242797,5.8559894,19.52456139,0.0
16.34536829,11.24391503,-10.72738604,4.910298747,16.29765229,0.0
16.35534229,9.561225532,-7.826675906,3.070049003,12.7318141,0.0
16.36531629,8.027459351,-4.84030933,1.4250049,9.481526091,0.0
16.37529029,6.811580558,-2.144790861,0.2688624309,7.146330845,0.0
16.38526429,5.844095578,0.5869236267,-0.1034373911,5.874404801,0.0
16.39523929,4.982136469,3.185808671,-0.2282310064,5.918035998,0.0
16.40521329,4.091232473,5.481431968,-0.7118546516,6.876846414,0.0
16.41518729,2.93275638,7.457506099,-1.412823688,8.137046637,0.0
16.42516129,1.656619105,9.123022912,-1.948898612,9.474816078,0.0
16.43513529,0.4192494553,10.43362426,-2.155570349,10.66221219,0.0
16.44510929,-0.8057948488,11.30079909,-2.438799535,11.58900809,0.0
16.45508429,-1.808778275,11.50526101,-3.172454507,12.07092281,0.0
16.46505829,-2.510956369,11.47405092,-4.261930239,12.49491079,0.0
16.47503229,-3.157049725,11.44620063,-5.467974601,13.0721543,0.0
16.48500629,-3.755468978,11.1267953,-6.395427788,13.37200873,0.0
16.49498029,-4.250329948,10.59101727,-7.172892877,13.47907058,0.0
16.50495429,-4.626846197,9.968906271,-7.77852467,13.46448083,0.0
16.51492829,-4.982604246,9.573412299,-7.830317552,13.3338082,0.0
16.52490329,-5.159854987,9.281898778,-7.460740778,12.97845913,0.0
16.53487729,-5.224401231,9.036376532,-6.942724249,12.53602365,0.0
16.54485129,-5.218291476,8.920818594,-6.461138213,12.18843211,0.0
16.55482529,-5.001390181,8.722185754,-5.826978439,11.62084789,0.0
16.56479929,-4.696283053,8.329969146,-4.990398585,10.78645162,0.0
16.57477679,-4.486450456,7.98178675,-4.241649756,10.09102324,0.0
16.58475079,-4.22684753,7.696646109,-3.676271658,9.519431426,0.0
16.59472479,-4.121128117,7.429601431,-3.096700612,9.042799847,0.0
16.60469979,-4.277595515,7.260375409,-2.366466408,8.752773145,0.0
16.61467379,-4.431591879,7.091259899,-1.736755196,8.540567437,0.0
16.62464779,-4.623652448,6.914192761,-1.320487528,8.42187098,0.0
16.63462179,-4.89699867,6.884544454,-1.015663113,8.509354844,0.0
16.64459579,-5.152443057,6.935386578,-0.7791217513,8.67492289,0.0
16.65456979,-5.334513073,6.893870763,-0.6111702758,8.738192772,0.0
16.66454379,-5.43214988,6.771877379,-0.5371129507,8.69799206,0.0
16.67451879,-5.606535485,6.68513335,-0.6732130346,8.750855035,0.0
16.68449279,-5.672524238,6.39539095,-0.981275053,8.60473459,0.0
16.69446679,-5.311987259,5.495142519,-1.363725349,7.763603981,0.0
16.70444079,-4.557631536,3.960778753,-1.683055098,6.268368848,0.0
16.71441479,-3.011189761,1.341677545,-2.042835885,3.878213618,0.0
16.72438879,-0.8625192726,-2.468354141,-2.299958423,3.48231538,0.0
16.73436279,2.293489648,-7.046932157,-1.801901511,7.626676645,0.0
16.74433679,6.639693468,-12.32995114,0.1632506065,14.00499465,0.0
16.75431179,11.42299888,-18.80627808,4.64499537,22.48859668,0.0
16.76428579,13.11622155,-23.16487215,8.640197266,27.98748968,0.0
16.77425979,11.60229322,-23.59540966,8.354690005,27.58908135,0.0
16.78423379,12.19778185,-23.87749571,7.854267163,27.93940221,0.0
16.79420779,14.57089654,-23.1861373,10.03159544,29.16403429,0.0
16.80418179,16.04207705,-21.52614786,10.85873789,28.95920348,0.0
16.81415579,16.67982584,-19.59025989,9.151158544,27.30821443,0.0
16.82413079,16.9736765,-17.40519399,6.793035529,25.24265841,0.0
16.83410479,16.35462008,-15.0762211,5.17563019,22.83753902,0.0
16.84407879,14.7550008,-12.56449699,3.451154732,19.68469208,0.0
16.85405279,12.52105452,-9.512314743,1.549810356,15.80072309,0.0
16.86402679,10.25684422,-6.183669704,0.0746442394,11.97690261,0.0
16.87400079,8.223087307,-3.299675009,-0.9529265821,8.911514411,0.0
16.88397479,6.384646692,-0.6776449317,-1.218034223,6.535022831,0.0
16.89394879,4.952274154,1.97803938,-0.9868956891,5.423248306,0.0
16.90392379,3.861386027,4.440549229,-0.7872704311,5.937050971,0.0
16.91389779,2.931431985,6.597009378,-0.7343977144,7.256250149,0.0
16.92387179,2.19616976,8.200366196,-1.552880144,8.630214604,0.0
16.93384579,1.278999487,9.32214224,-2.670204118,9.781010462,0.0
16.94381979,-0.3214021486,10.40626163,-3.72315551,11.05691944,0.0
16.95379379,-2.357100922,11.08071106,-4.607445136,12.22974378,1.0
16.96376779,-4.221718937,11.00204379,-5.503014041,13.005808,1.0
16.97374179,-5.739766633,10.2594895,-6.369799442,13.37072888,1.0
16.98371679,-7.095634201,9.498360363,-6.976076183,13.75618091,1.0
16.99369079,-8.128540753,9.008695228,-7.093170769,14.05499328,1.0
17.00366479,-8.555069407,8.595924488,-6.733036079,13.87129789,1.0
17.01363879,-8.417618909,8.197818564,-6.039009588,13.21098687,1.0
17.02361279,-7.932534483,7.900823863,-5.231372867,12.35780657,1.0
17.03358679,-7.320343283,7.756098259,-4.483134208,11.56905261,1.0
17.04356079,-6.808640578,7.719733256,-3.67492709,10.92963664,1.0
17.05353479,-6.363592038,7.643347569,-3.111064005,10.42088216,1.0
17.06350979,-6.007095485,7.537463264,-3.01523925,10.09902056,1.0
17.07348379,-5.810095773,7.515452591,-3.30279713,10.05722175,1.0
17.08345779,-5.64852551,7.363385223,-3.750280451,10.00948979,1.0
17.09343179,-5.474541024,7.096651617,-4.006384111,9.817544359,1.0
17.10340579,-5.362755125,6.913545474,-3.989920106,9.616429483,1.0
17.11337979,-5.291410323,6.742450681,-3.88694216,9.411056463,1.0
17.12335379,-5.295779362,6.564153873,-3.506713513,9.134026209,1.0
17.13332779,-5.375065268,6.569139794,-2.97625908,8.994611852,1.0
17.14330279,-5.416247208,6.603705609,-2.495164501,8.897781042,1.0
17.15327679,-5.460624651,6.64672416,-2.153300314,8.867585121,1.0
17.16325079,-5.583294557,6.630458375,-1.951135172,8.884992112,1.0
17.17322479,-5.648225548,6.517687805,-1.709134703,8.792260665,1.0
17.18319879,-5.541353649,6.244249197,-1.395397377,8.464300451,1.0
17.19317279,-5.291627839,5.588299774,-1.301910632,7.805471853,1.0
17.20314679,-4.980258343,4.738116957,-1.461944831,7.027802512,1.0
17.21312079,-4.19912705,3.45168449,-1.8538185,5.743120827,1.0
17.22309579,-2.729873199,0.9792104012,-2.219377359,3.651944216,1.0
17.23306979,-0.4537825263,-2.848712595,-2.239301746,3.651787828,1.0
17.24304379,3.348108666,-8.088298461,-1.664228087,8.910671061,1.0
17.25301779,8.794012951,-14.58856449,0.6103485958,17.04504042,1.0
17.26299179,14.47655288,-20.30021361,5.338464037,25.49840102,0.0
17.27296579,16.88848841,-21.61888704,10.87624211,29.51084479,0.0
17.28293979,17.95028547,-22.71310691,11.81292981,31.26728777,0.0
17.29291379,20.2654718,-23.71767727,11.11121598,33.11610912,0.0
17.30288779,21.08142969,-21.82400269,11.92773755,32.60344605,0.0
17.31286279,20.30772612,-20.29938799,11.83822603,31.05821129,0.0
17.32283679,18.93885317,-18.96675842,9.321247616,28.37787416,0.0
17.33281079,17.05028204,-16.82710317,6.49386157,24.82002733,0.0
17.34278479,14.89799914,-14.32924047,4.795541877,21.21967796,0.0
17.35275879,13.0416485,-12.07535869,3.173195057,18.05458529,0.0
17.36273279,10.90008706,-9.346992322,0.7864084053,14.38042425,0.0
17.37270679,8.06993528,-5.830356376,-1.92357856,10.13987502,0.0
17.38268079,5.705239994,-2.599748093,-3.791587229,7.326976679,0.0
17.39265579,4.862086115,-0.1110859877,-4.40604861,6.562429873,0.0
17.40262979,4.50136261,2.317445691,-4.454633709,6.743632654,0.0
17.41260379,3.817990331,5.340004778,-4.21974404,7.803777352,0.0
17.42257779,2.382816977,8.139090884,-4.795847687,9.742831837,0.0
17.43255179,0.5003544295,10.20641082,-5.768163051,11.734261,0.0
17.44252579,-1.633689249,11.62364023,-6.063709981,13.21160594,0.0
17.45249979,-3.332961454,12.07082359,-5.527137898,13.68804835,0.0
17.46247379,-4.285153626,11.34620155,-5.654550481,13.38180751,0.0
17.47244779,-4.615669245,10.340712,-6.735253344,13.17567322,0.0
17.48242279,-5.088828274,10.07235638,-7.952636041,13.80554078,0.0
17.49239679,-5.839137724,9.807277536,-9.009030274,14.54100576,0.0
17.50237079,-6.408457139,8.98606241,-9.775361094,14.74365372,0.0
17.51234479,-6.883404247,8.151026221,-9.870592357,14.53441007,0.0
17.52231879,-7.208345715,7.789736121,-9.23341542,14.06755832,0.0
17.53229279,-7.143265035,7.80934242,-8.318459487,13.46138301,0.0
17.54226679,-6.822521283,8.001788905,-7.276478641,12.78759413,0.0
17.55224079,-6.448552666,8.133130817,-6.02829632,12.00299983,0.0
17.56221479,-5.848141851,8.009803099,-4.575716682,10.9222201,0.0
17.57218979,-5.25024534,7.767204461,-3.172039647,9.897291386,0.0
17.58216029,-4.769746301,7.502715601,-2.212915309,9.161780139,0.0
17.59213429,-4.355131348,7.254738693,-1.666768118,8.624182195,0.0
17.60210829,-4.247143216,7.101520008,-1.239155682,8.366918114,0.0
17.61208229,-4.231596054,6.817974488,-0.7408246815,8.058536002,0.0
17.62205629,-4.190638062,6.438322962,-0.3293260029,7.689077028,0.0
17.63203029,-4.25713026,6.047517872,-0.07481527045,7.396027838,0.0
17.64200429,-4.418944352,5.901611715,0.1099472424,7.37347804,0.0
17.65197829,-4.579334062,5.873440999,0.2263683759,7.451097387,0.0
17.66195229,-4.64625486,5.806814316,0.3278791094,7.444076936,0.0
17.67192729,-4.726021991,5.837371865,0.3800853896,7.520283177,0.0
17.68190129,-4.751787747,5.880141909,0.2442133471,7.5640727,0.0
17.69187529,-4.887508639,5.806664627,0.1066893201,7.590551851,1.0
17.70184929,-5.186007829,5.444115037,-0.04073170424,7.518957694,1.0
17.71182329,-5.223779672,4.734275336,-0.4000688338,7.06125287,1.0
17.72179729,-4.824097924,3.567078706,-0.8917565203,6.065575073,0.0
17.73177129,-3.925174472,1.45590992,-1.205861928,4.356692704,0.0
17.74174529,-2.322228713,-1.660122757,-1.352025948,3.158595879,0.0
17.75171929,0.6634654337,-6.083490527,-1.472774459,6.294291698,1.0
17.76169329,5.432924636,-12.31763457,-0.5827957848,13.47517875,1.0
17.77166829,11.3568809,-20.2013372,3.124560256,23.38451721,1.0
17.78164229,15.32078791,-24.71634429,8.512597572,30.29997582,1.0
17.79161629,13.76027014,-24.9631155,9.412915585,30.0184135,1.0
17.80159029,12.44470626,-26.2292248,8.293416447,30.19310689,1.0
17.81156429,12.79936444,-24.78517303,10.39983905,29.77054223,1.0
17.82153829,13.3620233,-21.72195007,12.5582931,28.42705589,1.0
17.83151229,14.86581372,-19.80482815,12.04763237,27.5385018,1.0
17.84148629,16.64809885,-17.63071876,9.718146089,26.12362538,1.0
17.85146029,17.28285504,-14.91270372,7.062474641,23.8948605,1.0
17.86143429,16.55598883,-11.39815289,4.597978494,20.61940983,1.0
17.87140929,14.60930339,-7.788301799,2.079769823,16.68576738,1.0
17.88138329,12.2204094,-4.628633691,-0.5963540161,13.08121913,1.0
17.89135729,9.766769781,-1.636142156,-3.096010056,10.37554969,1.0
17.90133129,6.985279115,1.070915208,-5.042921784,8.681707425,1.0
17.91130529,4.152155197,3.083341479,-5.941749927,7.877295199,1.0
17.92127929,1.645663762,4.707709681,-5.961709982,7.772562356,1.0
17.93125329,0.01505891919,6.279016156,-5.827664902,8.566676653,1.0
17.94122729,-0.915636549,7.761088273,-5.82172647,9.745018243,1.0
17.95120129,-1.817553776,9.198039181,-6.093736603,11.18217565,1.0
17.96117529,-2.675204072,10.33256099,-6.655632977,12.57839352,1.0
17.97114929,-3.409748259,11.14517895,-7.121472462,13.65857851,1.0
17.98112429,-3.978463656,11.44484407,-7.515426278,14.25812965,1.0
17.99109829,-4.306384281,11.3809995,-7.365786674,14.22416635,1.0
18.00107229,-4.554051871,11.09525893,-7.158133335,13.96721275,1.0
18.01104629,-4.936432877,10.69871831,-7.110638741,13.76198119,1.0
18.02102029,-5.165323888,10.4344686,-7.21755391,13.69860541,1.0
18.03099429,-5.073734272,10.11658121,-7.098856602,13.35970658,1.0
18.04096829,-4.850271231,9.703626283,-6.219832394,12.50487141,1.0
18.05094229,-5.050203906,9.083023279,-5.122769022,11.58657127,1.0
18.06091629,-5.435124359,8.685301518,-4.389528472,11.14643438,1.0
18.07089029,-5.597284606,8.630442941,-3.778944379,10.9587664,1.0
18.08086429,-5.478304292,8.472214946,-3.158784009,10.57204618,1.0
18.09083929,-5.219644521,8.125237661,-2.474945999,9.969429957,1.0
18.10081329,-4.875155811,7.730205034,-1.880846962,9.330637671,1.0
18.11078729,-4.378800293,7.45212783,-1.506010179,8.77360632,1.0
18.12076129,-4.038970059,7.525323275,-1.29740009,8.638692987,1.0
18.13073529,-3.957891397,7.747140325,-1.060126364,8.763957749,1.0
18.14070929,-4.022186211,7.863772396,-0.8865560067,8.877098612,1.0
18.15068329,-4.20643607,7.934059437,-0.7823915143,9.014185489,1.0
18.16065729,-4.478593553,7.953673922,-0.7826182401,9.161398385,1.0
18.17063129,-4.725869964,7.90119867,-0.7427976783,9.2365868,1.0
18.18060529,-4.860900884,7.601965654,-0.5754608913,9.041537173,1.0
18.19057929,-4.580035143,6.853894519,-0.4829706573,8.257472533,1.0
18.20055429,-4.02083375,5.806298591,-0.5313433568,7.082551316,1.0
18.21052829,-3.155609556,4.419117429,-0.6139072113,5.464737193,1.0
18.22050229,-1.412239405,1.946218833,-0.8455627857,2.548953571,1.0
18.23047629,1.000183779,-1.858089014,-0.9241739224,2.303683966,1.0
18.24045029,4.543286562,-7.701922052,-0.5652813274,8.959944144,1.0
18.25042429,8.965182588,-15.44795784,1.796296223,17.9510607,1.0
18.26039829,12.35774179,-21.63345363,7.263255163,25.95139637,1.0
18.27037229,12.59343369,-22.87608752,9.591857341,27.81930409,1.0
18.28034629,12.0312894,-22.92300558,7.159227934,26.86020577,1.0
18.29032029,14.14155187,-24.13942291,7.80841856,29.04593995,1.0
18.30029429,16.20048981,-23.41266546,11.05477515,30.54205015,0.0
18.31026829,17.00622093,-22.88511796,11.87572773,30.8864547,0.0
18.32024329,17.71571155,-22.14553172,10.98040324,30.41118653,0.0
18.33021729,17.81624975,-20.24640286,9.823888307,28.70268916,0.0
18.34019129,16.56685647,-17.276381,8.332700965,25.34497937,0.0
18.35016529,14.31397339,-12.93105193,6.531715275,20.36578608,0.0
18.36013929,11.63902777,-8.285596381,4.422945017,14.95595257,0.0
18.37011329,9.079046003,-4.356506613,2.259911427,10.32063108,0.0
18.38008729,6.951562901,-0.8812327015,0.3518784213,7.016025674,0.0
18.39006129,5.219679605,2.181758713,-1.350730205,5.816321719,0.0
18.40003529,3.429383209,4.653044062,-2.969959289,6.498626503,0.0
18.41000929,1.911795105,6.300574256,-4.454228205,7.949361319,0.0
18.41998329,0.4696384209,7.632798607,-5.510625946,9.425877845,0.0
18.42995729,-0.9438926339,9.111198088,-6.192502508,11.05676043,0.0
18.43993229,-2.187693052,10.44215418,-6.615074936,12.55323867,0.0
18.44990629,-3.630373646,10.90584423,-6.467047409,13.18862212,0.0
18.45988029,-4.994138464,10.70732307,-6.030279695,13.26470729,0.0
18.46985429,-5.874674177,10.15827186,-5.714553439,13.05214177,0.0
18.47982829,-6.156170248,9.637937493,-5.647351974,12.75464055,0.0
18.48980229,-6.189090657,9.213688084,-5.957413448,12.59712929,0.0
18.49977629,-6.29989247,8.979537503,-6.540839855,12.77119121,0.0
18.50975029,-6.566364121,8.926729544,-7.08716217,13.15414405,0.0
18.51972429,-6.869249307,8.678253284,-7.16919042,13.18696164,0.0
18.52969829,-7.039787444,8.472588583,-6.732012817,12.90981646,0.0
18.53967229,-6.938445842,8.584858632,-6.060716207,12.59262123,0.0
18.54964629,-6.751385812,8.749017457,-5.196667303,12.21195594,0.0
18.55962029,-6.386809577,8.667969786,-4.307991096,11.59671609,0.0
18.56959429,-5.828556018,8.523744704,-3.606049814,10.93754471,0.0
18.57956908,-5.270697146,8.543417076,-3.014089688,10.48117171,0.0
18.58954308,-4.798947296,8.452453111,-2.493411798,10.03448858,0.0
18.59951708,-4.401033745,8.219034601,-1.943791069,9.523652216,0.0
18.60949108,-4.26629577,8.012184085,-1.604785293,9.218010048,0.0
18.61946508,-4.313275225,7.85063955,-1.571257651,9.094269356,0.0
18.62943908,-4.399093639,7.693386286,-1.680465513,9.020209628,0.0
18.63941308,-4.474149084,7.558761163,-1.735016234,8.953388279,0.0
18.64938708,-4.602106628,7.461326085,-1.739532331,8.937379095,0.0
18.65936108,-4.711595156,7.371670727,-1.737484928,8.919613899,0.0
18.66933508,-4.816366736,7.351322417,-1.69515518,8.950579919,0.0
18.67930908,-4.972511367,7.363750674,-1.648794654,9.037102251,0.0
18.68928308,-5.129816086,7.192317912,-1.724764895,9.001070157,0.0
18.69925708,-4.972813668,6.578754956,-1.855371228,8.452886781,0.0
18.70923108,-4.038614548,5.277531956,-1.875511962,6.905092044,0.0
18.71920508,-2.558215905,3.146414225,-1.708852429,4.400519028,0.0
18.72918008,-0.3829628044,-0.4082549357,-1.614790025,1.709058052,0.0
18.73915408,3.126676948,-5.914149899,-1.504510807,6.856881984,0.0
18.74912808,7.587984962,-12.06016529,-0.2899610853,14.2516378,0.0
18.75910208,12.40182745,-17.92050911,3.150857524,22.01994265,0.0
18.76907608,15.14201397,-20.43402831,7.795985625,26.60089269,0.0
18.77905008,14.17289528,-20.73796658,10.65822283,27.28611245,0.0
