"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.163194333E0,-6.515524627E-1,-4.767074708E0,-7.134273772E0,8.605078973E0
1.173261333E0,2.906709373E-2,-4.317002825E0,-7.102529823E0,8.311635709E0
1.183329333E0,5.336503758E-1,-3.884019137E0,-7.038896329E0,8.057074463E0
1.193396333E0,6.267884812E-1,-4.149583592E0,-6.821865225E0,8.009354090E0
1.203464333E0,4.748200773E-1,-4.146031408E0,-6.078076590E0,7.372790895E0
1.213532333E0,3.248502517E-1,-3.910921884E0,-4.431265604E0,5.919202017E0
1.223599333E0,1.756988901E-1,-3.713413464E0,-2.924246927E0,4.729855150E0
1.233667333E0,4.127374113E-1,-2.522736170E0,-1.329583749E0,2.881378645E0
1.243735333E0,1.753395787E-1,-3.840720212E-1,3.791393101E-2,4.239018183E-1
1.253802333E0,-4.345573197E-1,1.685614278E0,8.574357033E-1,1.940446223E0
1.263870333E0,-1.054909917E0,3.913137978E0,2.899812582E0,4.983412163E0
1.273938333E0,-1.396132372E0,5.855004144E0,7.473412279E0,9.595944467E0
1.284005333E0,5.238038108E-2,6.970493261E0,1.263056468E1,1.442642313E1
1.294073333E0,1.296072333E0,8.052959644E0,1.561392755E1,1.761603519E1
1.304140333E0,6.105636272E-1,8.671362925E0,1.695921048E1,1.905728583E1
1.314208333E0,-1.031536403E0,8.377866613E0,1.811785965E1,1.998773511E1
1.324276333E0,-1.411966340E0,7.764529359E0,1.850839285E1,2.012069012E1
1.334343333E0,-9.617833596E-1,7.252402146E0,1.810497239E1,1.952722175E1
1.344411333E0,-4.676918098E-1,7.067013835E0,1.768320337E1,1.904880840E1
1.354479333E0,6.501981745E-1,6.697558683E0,1.754771871E1,1.879368196E1
1.364546333E0,9.215401903E-1,5.980514628E0,1.656676291E1,1.763727374E1
1.374614333E0,8.830041155E-2,4.738315178E0,1.376468011E1,1.455767310E1
1.384681333E0,-3.785556849E-1,3.516274296E0,9.874995310E0,1.048918594E1
1.394749333E0,3.640732281E-1,2.223259910E0,6.208867695E0,6.604958137E0
1.404817333E0,1.372896414E0,1.195471426E0,2.907201709E0,3.430133856E0
1.414884333E0,1.451325703E0,9.214013189E-2,2.283817184E-1,1.472071435E0
1.424952333E0,7.392495147E-1,-1.024878033E0,-2.113260335E0,2.462261983E0
1.435020333E0,-2.989494252E-1,-1.854384510E0,-4.569231243E0,4.940241575E0
1.445087333E0,-7.283022114E-1,-2.231898879E0,-6.868803164E0,7.258943010E0
1.455155333E0,-3.571540716E-1,-2.162477519E0,-8.703616167E0,8.975344140E0
1.465223333E0,-3.306965902E-2,-2.017091179E0,-9.896997213E0,1.010051010E1
1.475290333E0,-3.015545060E-1,-2.147399889E0,-1.071299019E1,1.093025252E1
1.485358333E0,-3.636827803E-1,-2.357847612E0,-1.142405371E1,1.167050615E1
1.495425333E0,2.323712736E-2,-2.294210610E0,-1.164498140E1,1.186884721E1
1.505493333E0,1.508771673E-1,-2.212897182E0,-1.141458356E1,1.162808651E1
1.515561333E0,-1.347322740E-1,-2.527737001E0,-1.122811235E1,1.150991373E1
1.525628333E0,-6.843243523E-1,-2.747147044E0,-1.088384349E1,1.124602889E1
1.535696333E0,-9.719913556E-1,-2.969093024E0,-1.040365611E1,1.086261207E1
1.545764333E0,-1.010794429E0,-3.206358125E0,-9.643232147E0,1.021246121E1
1.555831333E0,-1.028629606E0,-3.256436311E0,-8.481449454E0,9.143163629E0
1.565899333E0,-1.012314997E0,-3.319790308E0,-7.339397020E0,8.118653704E0
1.575967333E0,-1.649232610E0,-3.537502320E0,-6.805365552E0,7.845182673E0
1.586034333E0,-1.937338082E0,-3.653493244E0,-6.863985643E0,8.013463087E0
1.596102333E0,-1.018846045E0,-3.107791026E0,-6.659717842E0,7.419451062E0
1.606169333E0,1.354815947E-1,-2.492511912E0,-6.295839765E0,6.772633848E0
1.616237333E0,9.862998578E-1,-2.128909531E0,-5.901912262E0,6.351189774E0
1.626305958E0,1.885558210E0,-2.117164521E0,-5.368135732E0,6.070798680E0
1.636372958E0,2.237325680E0,-2.043278520E0,-5.270114179E0,6.079039132E0
1.646440958E0,1.818918955E0,-2.333676099E0,-5.136569036E0,5.927803283E0
1.656508958E0,1.229714475E0,-2.725393648E0,-4.859679401E0,5.705826154E0
1.666575958E0,3.618312594E-1,-2.882374431E0,-4.335760692E0,5.218986971E0
1.676643958E0,-2.079218723E-1,-2.627957108E0,-3.294194414E0,4.219135800E0
1.686711958E0,-5.733389367E-1,-1.084349186E0,-1.060756840E0,1.621646005E0
1.696778958E0,-9.529770143E-1,-8.680483997E-2,8.920646685E-1,1.308235316E0
1.706846958E0,-1.174529331E0,8.518042499E-1,1.993139230E0,2.465297876E0
1.716913958E0,-1.346938139E0,2.928676777E0,3.168465829E0,4.520018333E0
1.726981958E0,1.857821211E-2,5.259314371E0,5.770318335E0,7.807516026E0
1.737049958E0,2.992290098E0,7.112848989E0,9.209175203E0,1.201479624E1
1.747116958E0,4.818889225E0,8.693316296E0,1.250874496E1,1.597698789E1
1.757184958E0,3.603241396E0,9.003723341E0,1.515899078E1,1.799570460E1
1.767252958E0,7.263256332E-1,7.436840869E0,1.757691035E1,1.909926513E1
1.777319958E0,-1.755102297E0,5.154595417E0,1.933760755E1,2.008963175E1
1.787387958E0,-3.185354050E0,4.560689922E0,2.081491594E1,2.154546585E1
