Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
54.973501254999995,-3.695057592,-0.2578025687,1.501081707,3.996643475,0
54.983582254999995,-3.553653207,0.2634907401,1.978695438,4.075918807,0
54.993662255,-3.35363984,0.7718248647,2.087644561,4.025030883,0
55.003743254999996,-3.183464522,1.135075536,1.95239817,3.903165568,0
55.01382325499999,-3.015395956,1.233775951,1.523139451,3.596494078,0
55.02390425499999,-2.882082655,1.230665233,1.095618817,3.319837035,0
55.03398425499999,-2.878993863,0.9994762659,0.8362965569,3.160213664,0
55.04406525499999,-3.020557001,0.6129267794,0.7839800566,3.180262341,0
55.054145254999995,-3.086782857,0.2912843102,0.7744292146,3.19574961,0
55.064226254999994,-3.042962362,0.06301076531,0.606155996,3.103387727,0
55.074306254999996,-3.163958503,-0.04776999772,0.7532310113,3.252733056,0
55.084387254999996,-3.530996123,-0.07832871616,1.346964305,3.779997599,0
55.09446725499999,-3.96648008,-0.0711933589,1.988151847,4.437429491,0
55.10454725499999,-4.250013906,0.02866188169,2.182025638,4.777517723,0
55.11462825499999,-4.135571324,0.148442679,1.996105523,4.594499174,0
55.124708254999994,-3.699063227,0.2403755271,1.914848521,4.172228902,0
55.134789254999994,-3.104945186,0.3695931458,1.87224103,3.644526057,0
55.144869254999996,-2.485221311,0.4229688692,1.69608401,3.038408893,0
55.154950254999996,-1.946654743,0.4349696946,1.503663838,2.497932797,0
55.16503025499999,-1.38038202,0.4087671518,1.690130668,2.220154675,0
55.17511125499999,-0.8635603693,0.2278426051,2.151805766,2.329789007,0
55.18519125499999,-0.4358844915,-0.1111093765,2.3319845,2.374972061,0
55.19527225499999,-0.07358720899,-0.4235828269,2.226370337,2.267501348,0
55.205352254999994,0.2579467025,-0.6640565872,1.872057427,2.003024379,0
55.215432254999996,0.350085665,-1.050275121,1.2977135,1.70578373,0
55.22551288,0.36810386,-1.266113393,0.6669585603,1.47762556,0
55.23559287999999,0.5863239947,-0.8371078581,-0.06480381399,1.024072716,0
55.24567387999999,0.9034874967,-0.2158505505,-0.445812479,1.030354251,0
55.25575387999999,1.191197112,0.2638444966,-0.2010819456,1.236526759,0
55.26583487999999,1.325088117,0.6240885293,0.3455181125,1.504901252,0
55.275914879999995,1.111191706,0.4969267917,0.737996968,1.423489645,0
55.285995879999994,0.9511402577,0.2344370949,0.5024030015,1.100925664,0
55.29607588,1.335967447,0.1391432673,-0.6859975331,1.508231575,0
55.306156879999996,1.768250054,0.02768130362,-1.799826772,2.52326196,0
55.31623687999999,2.145031182,-0.005722085238,-2.300219793,3.145187214,0
55.32631687999999,2.459291833,0.04320507646,-1.967043399,3.149482931,0
55.33639787999999,2.689640847,0.235300144,-0.9318217881,2.856190801,0
55.346477879999995,2.677490918,0.2667558253,-0.3220517743,2.709950854,0
55.356558879999994,2.361624036,0.2630334878,-0.6882434486,2.473890407,0
55.36663888,1.705747411,0.07278029323,-1.232684276,2.105797171,0
55.376719879999996,0.8219767258,-0.4491614717,-1.545266923,1.80699796,0
55.38679987999999,0.1442987573,-0.8976820886,-1.56842219,1.812899178,0
55.39688088,-0.3050755531,-0.955375396,-1.383078171,1.708425728,0
55.40696087999999,-1.173380646,-1.592396212,-1.883417398,2.731265079,0
55.41704187999999,-2.292354704,-2.644520808,-3.355614152,4.848559242,0
55.427121879999994,-3.290461552,-3.616514575,-5.139571581,7.093765638,0
55.437202879999994,-4.01383171,-4.049858159,-5.696365675,8.059824936,0
55.447282879999996,-4.213636039,-3.30014688,-3.103157108,6.18670204,0
55.45736287999999,-4.179798202,-1.593667397,1.056494878,4.596375768,0
55.46744387999999,-3.836669846,0.1755193806,3.759240432,5.374265642,0
55.47752387999999,-3.186050453,1.563267723,4.155272348,5.464523012,0
55.48760487999999,-2.663192429,2.137176617,2.838392844,4.440336895,0
55.497684879999994,-2.729432319,1.626122367,1.058430233,3.348783256,0
55.507765879999994,-2.671261879,0.1495670986,0.1130780975,2.677834386,0
55.517845879999996,-1.991061422,-1.558595213,0.595657028,2.597759018,0
55.527926879999995,-0.9371928942,-2.462848402,1.585244483,3.075215902,0
55.53800688,-0.00494966805,-2.46312556,2.439392881,3.466648187,0
55.54808788,0.7707770437,-2.138011599,3.169551072,3.900159593,0
55.55816787999999,1.353669308,-1.748039153,3.635395235,4.254898352,0
55.56824887999999,1.784393046,-1.217264584,3.24398145,3.897333352,0
55.578328879999994,2.05962675,-0.4650448483,1.77685657,2.759628296,0
55.588408879999996,1.922846927,0.2149401391,0.114648687,1.938216678,0
55.598489879999995,1.31391672,0.4482387811,-0.4016662931,1.44520966,0
55.60856987999999,0.7777191505,0.4834653318,0.5584757531,1.07260476,0
55.61865088,0.6155501327,0.654277119,1.763855286,1.979435774,0
55.62873087999999,0.5417456996,0.6327131724,2.049945515,2.212711227,0
55.63881187999999,0.4195377231,0.383486715,1.630608936,1.7268351,0
55.648891879999994,0.2582609904,0.3011614269,1.053548977,1.125771909,0
55.65897287999999,-0.1018269217,0.12731435,0.3888106048,0.4216056832,0
55.669052879999995,-0.5297735256,-0.1080161995,-0.01231310327,0.5408133692,0
55.679133879999995,-0.7662779036,-0.3455336076,0.02899520952,0.8410802707,0
55.68921388,-0.9050384706,-0.5751718926,0.4207603393,1.151936024,0
55.69929387999999,-1.021745971,-0.701698038,0.9454772294,1.558933019,0
55.70937487999999,-0.9177497327,-0.6645033145,1.136345551,1.604715064,0
55.719454879999994,-0.6093886292,-0.434175058,1.116711843,1.344212715,0
55.72953587999999,-0.3023910964,-0.1862572074,1.111798428,1.167145178,0
55.739615879999995,0.01989456654,0.1394788975,1.067866543,1.07712075,0
55.749696879999995,0.3786756259,0.4184834701,0.9552304582,1.109499379,0
55.75977688,0.6750087145,0.7571600479,0.6903333896,1.226983411,0
55.769857879999996,0.9432453471,1.059753458,0.5387923441,1.517592293,0
55.77993787999999,1.245708657,1.180722994,0.550814658,1.802579716,0
55.79001887999999,1.681342887,1.359820286,0.5316007074,2.226796898,0
55.80009887999999,2.143940968,1.368333832,0.3526051571,2.567713136,0
55.810178879999995,2.555016893,1.214070835,-0.1928003148,2.835357346,0
55.820259879999995,2.797752649,1.118792794,-0.5902536891,3.07042613,0
55.83033988,2.868187916,1.0641798,-0.7327153243,3.145767365,0
55.840420879999996,2.825842088,1.042536331,-0.879577501,3.137821233,0
55.85050087999999,2.74366912,1.058889239,-1.025497618,3.114580554,0
55.86058187999999,2.645675925,1.11436996,-1.881063309,3.432174337,0
55.87066187999999,2.607238084,1.111135865,-3.465496783,4.476827145,0
55.88074287999999,2.599436729,0.8904292023,-3.960893943,4.820644801,0
55.890822879999995,2.48117533,0.7764061582,-2.971674863,3.948403352,0
55.900903879999994,1.908616558,0.6774607444,-2.327532138,3.085316204,0
55.910983879999996,1.268204942,0.7547890019,-2.159592649,2.61570079,0
55.921064879999996,0.9602060732,0.9278221464,-1.954099856,2.366718379,0
55.93114487999999,0.9068557853,1.093665555,-1.588161659,2.13090338,0
55.94122487999999,0.8839317763,1.102434039,-1.214940315,1.863538614,0
55.95130587999999,0.8407419026,0.9723925477,-1.150737303,1.725279848,0
55.961385879999995,0.8012486386,0.7621073771,-1.347557505,1.743191976,0
55.971466879999994,0.8317450842,0.7024850732,-1.58480141,1.922727405,0
55.981546879999996,1.146807974,0.636166538,-1.546409177,2.027623667,0
55.991627879999996,1.585167592,0.4026690906,-1.162999645,2.006854969,0
56.00170787999999,1.803990282,0.007226573825,-1.059611517,2.092178226,0
56.01178888,1.81125574,-0.138952648,-1.050250563,2.098328249,0
56.02186887999999,1.661491298,0.1654387808,-1.23651084,2.077710851,0
56.03194987999999,1.490695298,0.6599968654,-1.525861476,2.23294012,0
56.042029879999994,1.262405381,1.044934859,-1.688037803,2.352663986,0
56.052109879999996,1.104061319,1.282539391,-1.762097028,2.443121901,0
56.062190879999996,1.153381121,1.443545398,-1.687403672,2.50228745,0
56.07227087999999,1.419148767,1.488485928,-1.682891376,2.657385362,0
56.08235187999999,1.897864991,1.384994304,-1.774240526,2.944151862,0
56.09243187999999,2.391425248,1.126951999,-1.446334958,3.01343995,0
56.10251287999999,2.57825519,0.7470864648,-0.6548774819,2.763042259,0
56.112592879999994,2.562572373,0.324271962,-0.2429057635,2.594404109,0
56.122673879999994,2.531510209,0.02281408131,-0.05959540665,2.532314363,0
56.132753879999996,2.402842521,-0.1603511184,0.2517999633,2.421315321,0
56.142834879999995,2.317532814,-0.3026045197,0.2104699427,2.346662617,0
56.15291488,2.370818052,-0.2636334121,-0.2128252012,2.394906131,0
56.16299487999999,2.557326836,-0.1205532146,-0.6328552598,2.637225702,0
56.17307587999999,2.886326564,-0.0003701287508,-0.8894696742,3.020271092,0
56.183155879999994,3.390530216,0.05965037048,-1.193357804,3.594906975,0
56.19323687999999,3.814957965,0.2066014248,-1.283489125,4.030376255,0
56.203316879999996,4.142795267,0.2750764132,-1.355627394,4.367624673,0
56.213397879999995,4.382212143,0.08719777286,-1.160323959,4.534064226,0
56.22347804699999,4.520650236,-0.2610834414,-0.9330706072,4.62331741,0
56.23355904699999,4.500007811,-0.643128233,-1.109665729,4.67921385,0
56.243639046999995,4.192897426,-0.8442104709,-1.168180717,4.433703456,0
56.253720046999995,3.691563004,-0.5412270516,-0.9000199516,3.838046384,0
56.263800047,2.982320303,-0.1764590281,-0.6769334717,3.063268043,0
56.273881046999996,1.992538136,-0.1332024962,-0.6521152572,2.100763061,0
56.28396104699999,0.8929806349,-0.2584679818,-0.9511082442,1.329972558,0
56.29404104699999,-0.1588593476,-0.3294730604,-1.700517662,1.739410563,0
56.30412204699999,-0.9282408071,-0.2428851521,-2.208961714,2.408347161,0
56.314202046999995,-1.410163351,-0.1413546842,-2.021057931,2.468444243,0
56.324283046999994,-1.684369698,-0.09106687546,-1.45808333,2.229663978,0
56.334363047,-2.027784275,-0.1647470552,-1.032135889,2.281305581,0
56.344444046999996,-2.423094937,-0.5644808435,-1.249378662,2.784057244,0
56.35452404699999,-2.521717877,-1.145846107,-1.168382446,3.006183942,0
56.364605047,-2.167522204,-1.577685787,-0.2257329114,2.690390361,0
56.37468504699999,-1.818563882,-1.914840919,0.7457972268,2.744085247,0
56.38476604699999,-1.601581603,-2.432913582,1.242240965,3.166590397,0
56.394846046999994,-1.550446825,-3.037734951,1.446304114,3.704526229,0
56.404926047,-1.405439093,-3.389305809,1.253722558,3.877431258,0
56.415007046999996,-1.131721281,-3.435056178,0.6408127356,3.673015786,0
56.42508704699999,-0.8661834303,-3.198039876,-0.184617575,3.318405707,0
56.43516804699999,-0.7280169404,-2.756645261,-0.8925445788,2.987597293,0
56.44524804699999,-0.6145216075,-2.345695928,-1.325857465,2.763661378,0
56.45532904699999,-0.7415845272,-2.094440487,-1.377191048,2.614055039,0
56.465409046999994,-1.105830102,-1.909932182,-0.8499093135,2.364962366,0
56.475490046999994,-1.706077779,-1.702774102,0.1635115385,2.415962966,0
56.485570046999996,-2.113871662,-1.433349608,1.164612015,2.807002965,0
56.495651046999996,-2.506420976,-1.123864084,1.725861833,3.244043104,0
56.505731047,-2.607592133,-0.5801648301,1.576844519,3.102026208,0
56.51581104699999,-2.239015525,0.1266068369,1.041281665,2.472546728,0
56.52589204699999,-1.978115686,0.5863482606,0.6665767372,2.168195217,0
56.535972046999994,-1.837147796,0.7080761808,0.6579943402,2.075919183,0
56.546053046999994,-1.985029434,0.651276328,0.8389190331,2.251285822,0
56.556133046999996,-2.0410557,0.6856018227,1.060818382,2.400269541,0
56.566214046999995,-2.092435769,0.6961513692,1.056351255,2.445156877,0
56.57629404699999,-1.825055754,0.7840724427,0.8576909342,2.163615455,0
56.58637504699999,-1.424702745,0.8495630121,0.5205087586,1.738523682,0
56.59645504699999,-1.212838826,0.7883526045,0.3212761411,1.481788179,0
56.60653604699999,-1.21438483,0.6600892514,0.4894344619,1.46628593,0
56.616616046999994,-1.682107118,0.424983235,0.8124501497,1.915768867,0
56.62669704699999,-2.415302938,0.536438182,0.9201298419,2.639714592,0
56.636777046999995,-3.272105972,0.8403729433,1.25430114,3.603633656,0
56.646857047,-3.858274723,1.223235176,1.188607965,4.218456712,0
56.656938047,-4.139819034,1.504856962,1.13450397,4.548603673,0
56.66701804699999,-4.196891075,1.627303505,1.127223895,4.640328124,0
56.67709904699999,-4.040445604,1.6627733,0.7164947096,4.427570484,0
56.687179046999994,-3.517943968,1.564912544,-0.04080742568,3.850525455,0
56.69726004699999,-2.453523263,1.440034729,-0.6743099722,2.923725425,0
56.707340046999995,-0.8642710984,1.554102797,-0.9645640031,2.023013532,0
56.717421046999995,0.8780535704,1.926793213,-1.485351528,2.586460771,0
56.727501047,2.346940216,2.107831196,-2.429194168,3.981465186,0
56.737582047,3.544832974,1.989553133,-3.098271467,5.111110306,0
56.74766204699999,4.527418388,1.66249965,-2.573166651,5.466498784,0
56.757742046999994,5.252519907,1.383346558,-1.787681959,5.718253217,0
56.76782304699999,5.304451368,1.278822901,-1.712319243,5.71879616,0
56.777903046999995,4.745024858,1.244543599,-1.660629126,5.178980475,0
56.787984046999995,3.699299455,1.371259194,-1.346740065,4.168798032,0
56.798064047,2.239952834,1.449772097,-1.102953564,2.887167193,0
56.808145047,0.6913110441,1.212349414,-1.074756829,1.761477875,0
56.81822504699999,-0.4722924721,0.5876656383,-1.437967446,1.623626022,0
56.82830604699999,-1.352592543,-0.453751536,-1.772724051,2.275510405,0
56.83838604699999,-2.231224403,-1.8347136,-2.240122111,3.655500431,0
56.84846704699999,-2.658462324,-3.240238062,-3.26568339,5.31330901,0
56.858547046999995,-2.479260952,-4.216692671,-4.286812481,6.504151996,0
56.868627047,-1.802599522,-4.529091861,-2.882545462,5.663135745,0
56.878708046999996,-1.471612617,-4.791938238,0.5936819847,5.04784846,0
56.88878804699999,-1.505131196,-5.424459622,1.090422396,5.734038988,0
56.89886904699999,-1.067505112,-6.065568227,-1.427285753,6.322011523,0
56.90894904699999,-0.1613433909,-5.840315353,-0.5415372464,5.867587043,0
56.91903004699999,-0.2323958319,-4.256925023,4.261888139,6.028192845,0
56.929110046999995,-1.35796438,-1.870048909,6.274139578,6.686252884,0
56.939191046999994,-2.504358663,-0.0126703316,5.435223176,5.984448498,0
56.949271046999996,-3.49053573,1.017951713,3.879330254,5.316885234,0
56.959352046999996,-4.010635622,1.668334002,2.452050934,4.988094848,0
56.96943204699999,-4.427581566,1.936559817,1.408099869,5.033536301,0
56.979513047,-4.035045408,1.819994988,2.219966758,4.951992085,0
56.98959304699999,-2.911889421,0.9331974918,3.762270459,4.848158059,0
56.999673046999995,-2.053907588,-0.7187683994,3.741434491,4.328220932,0
57.009754046999994,-1.289153177,-1.99487176,2.916140932,3.761024752,0
57.019834046999996,-0.9166060174,-2.636660396,2.394776287,3.67792035,0
57.029915046999996,-0.8527295718,-2.704868751,2.32980802,3.67034986,0
57.03999504699999,-0.4675398552,-2.074307939,2.46272795,3.253671141,0
57.05007604699999,0.2716712871,-0.9215217716,2.016293035,2.233482766,0
57.06015604699999,1.002867651,0.1871354592,1.370377872,1.708419948,0
57.07023704699999,0.9247608367,0.4529925674,1.270676998,1.635544223,0
57.080317046999994,0.05026149631,0.1542624128,0.3192696691,0.3581287919,0
57.090398046999994,-0.7354648313,-0.1594518167,-0.6222010481,0.9764566269,0
57.100478046999996,-1.112367289,-0.3426146775,-0.5087932042,1.270281987,0
57.110558047,-0.985211691,-0.353987512,0.195189414,1.064916965,0
57.120639047,-0.6022149727,-0.3080582178,0.4288418126,0.8009169989,0
57.13071904699999,-0.3508355704,-0.1424574691,0.4836080769,0.614212097,0
57.14080004699999,-0.1689976886,0.06033449471,0.7298787669,0.7516139198,0
57.150880046999994,0.002220772505,0.1395204127,0.9348271108,0.9451838998,0
57.160961046999994,-0.05129206806,0.1340895188,1.139458755,1.148467296,0
57.171041046999996,-0.2295897532,0.1142873383,1.458080406,1.480463279,0
57.181122046999995,-0.4260217005,0.1166741717,1.684485766,1.741436087,0
57.19120204699999,-0.5479712301,0.03200181127,1.775192453,1.858118626,0
57.201283047,-0.4979073697,-0.0127679801,1.567746105,1.644962802,0
57.21136304699999,-0.354225786,0.04532644629,1.398668017,1.443538228,0
57.22144404699999,-0.1917910123,0.1617772543,1.424479966,1.446408949,0
57.23152413,-0.1431263906,0.3674138886,1.158430485,1.22369903,0
57.24160412999999,-0.2255142438,0.5538073361,0.5011180393,0.7801785238,0
57.25168512999999,-0.3327893087,0.583831619,-0.3022344275,0.7368539425,0
57.26176512999999,-0.3700240856,0.5019173902,-0.7143940973,0.9482604162,0
57.27184612999999,-0.2583329111,0.3698492539,-0.6753522384,0.812173017,0
57.281926129999995,0.02942406625,0.3393612868,-0.2790665897,0.4403521546,0
57.292007129999995,0.2472290486,0.2847670037,0.1195287824,0.3956028042,0
57.30208713,0.4502595788,0.2679515809,0.4180279354,0.6702828454,0
57.312168129999996,0.6617729571,0.3974972284,0.8814361846,1.171698443,0
57.32224812999999,0.7274535611,0.5145982468,1.295507931,1.572367908,0
57.33232912999999,0.7192966953,0.5935906219,1.582912613,1.837212536,0
57.34240912999999,0.7941612285,0.7334922731,1.696652652,2.011798497,0
57.352489129999995,0.8823480579,0.8711597031,1.457381079,1.913482933,0
57.362570129999995,1.013663658,1.052947299,1.080861322,1.817821009,0
57.37265013,1.062955978,1.10074127,0.8592238549,1.754928029,0
57.382731129999996,0.8495998496,0.8519024831,1.175482208,1.682057123,0
57.39281112999999,0.6801180115,0.430145157,1.755756308,1.931389546,0
57.40289213,0.7429273403,-0.03841620684,2.312661645,2.429366321,0
57.41297212999999,0.8530704644,-0.4026527184,2.573433284,2.740878927,0
57.42305312999999,0.8548065028,-0.495424642,2.395875564,2.591593998,0
57.433133129999995,0.7510409367,-0.1792393792,1.958335433,2.10505746,0
57.443214129999994,0.6068848515,0.4128362292,1.586019824,1.747627493,0
57.453294129999996,0.4307345563,0.9386973828,1.283101308,1.647129018,0
57.46337412999999,0.1619096938,1.147420762,1.116642627,1.609248244,0
57.47345512999999,-0.02172006726,0.7559011424,1.216376538,1.43228146,0
57.48353512999999,-0.1615047741,-0.4034479398,1.577257186,1.636030031,0
57.49361612999999,-0.399765071,-2.080410678,1.919715889,2.858886111,0
57.503696129999994,-0.7981855747,-3.833115909,2.0522347,4.42058198,0
57.513777129999994,-1.40457926,-5.252157964,1.863443455,5.747210427,0
57.523857129999996,-1.987686994,-5.974478547,1.318227872,6.432963409,0
57.533938129999996,-2.436542948,-5.634191061,0.6233424246,6.170041024,0
57.54401813,-2.774216729,-4.242958948,0.09007664949,5.070216257,0
57.55409913,-2.96997917,-2.31174641,-0.1442975879,3.766400075,0
57.56417912999999,-3.05194924,-0.5232094413,-0.2922239578,3.11023104,0
57.57426012999999,-3.001707039,0.6204480529,-0.6670677571,3.136906171,0
57.584340129999994,-2.888317541,1.018343477,-1.275217215,3.317465991,0
57.594420129999996,-2.629037966,1.121617584,-1.516538237,3.235700056,0
57.604501129999996,-2.12076436,1.083756863,-1.368236622,2.746678332,0
57.61458112999999,-1.533030309,1.019991222,-0.9333838718,2.064405356,0
57.62466212999999,-0.7439128885,0.7967527145,-0.6403494899,1.264226539,0
57.63474212999999,-0.3243982619,0.413785817,-0.6074214797,0.8033764925,0
57.64482312999999,-0.5020676637,0.04813720286,-0.6387662101,0.8138866016,0
57.654903129999994,-1.049612047,-0.2628358519,-0.3203547661,1.128448187,0
57.66498412999999,-1.4323357,-0.2803213656,0.03170564979,1.459853032,0
57.675064129999996,-1.486737025,-0.1606265223,0.2320794976,1.513290704,0
57.685145129999995,-1.302231059,-0.05175370574,0.6020781478,1.43561216,0
57.69522513,-0.9395931762,0.08427358031,1.059132045,1.418343422,0
57.70530512999999,-0.5069977435,0.2904662848,1.384984363,1.503196282,0
57.71538612999999,-0.08896538615,0.4813457161,1.641004408,1.712455549,0
57.725466129999994,0.2133514506,0.5207506871,1.872242492,1.954991577,0
57.73554712999999,0.4769646898,0.588170253,1.976329654,2.116440045,0
57.745627129999995,0.6317650464,0.6327470863,1.879024969,2.080920658,0
57.755708129999995,0.686716302,0.7075698119,1.600744428,1.880057723,0
57.76578812999999,0.6943130046,0.8431456929,1.292598502,1.69226951,0
57.77586913,0.7496987084,0.8818373036,0.9663962281,1.507848418,0
57.78594912999999,0.8437228131,0.7625318849,0.6770996788,1.323550919,0
57.79603012999999,0.9914410222,0.5214675558,0.5985701108,1.270106251,0
57.80611012999999,1.146734007,0.1722882092,0.6206294627,1.315242578,0
57.81619112999999,1.144120594,-0.1904900068,0.2538976519,1.187334154,0
57.826271129999995,0.9402413401,-0.4730572879,-0.8770940423,1.37008428,0
57.83635113,0.6157612172,-0.7752308679,-2.364892484,2.5637592,0
57.84643213,0.2535840949,-1.064487364,-3.296087158,3.472985573,0
57.85651212999999,-0.06454536706,-1.245702517,-3.333574827,3.559306392,0
57.86659312999999,-0.3254656711,-1.32715657,-2.916557254,3.220804042,0
57.87667312999999,-0.4817456657,-1.267334876,-2.450369128,2.800450935,0
57.88675412999999,-0.4845511597,-1.157597256,-2.142950596,2.483356296,0
57.896834129999995,-0.4126710454,-0.9450293326,-1.795943052,2.070939226,0
57.906915129999994,-0.2604156893,-0.7023593581,-1.289645658,1.491412392,0
57.91699513,-0.04198476255,-0.3990145808,-0.7623541296,0.8614866075,0
57.927076129999996,0.1475337294,-0.1124185681,-0.415002915,0.4545674375,0
57.93715612999999,0.3885714537,0.09369227529,0.04432189465,0.4021572422,0
57.94723712999999,0.5661063695,0.1871015453,0.5665428641,0.8224683743,0
57.95731712999999,0.5914210126,0.1864905113,0.9641732629,1.146380219,0
57.967397129999995,0.8537718379,0.3147801769,1.178964736,1.489285319,0
57.977478129999994,0.9728503847,0.3973036855,1.306873894,1.676963764,0
57.98755813,0.9861481225,0.3929013169,1.228348273,1.623483614,0
57.997639129999996,0.916052286,0.4975588757,0.9749625452,1.427329181,0
58.00771912999999,0.8557712933,0.6362951767,0.5691983771,1.208802238,0
58.01780013,0.74425612,0.7930759853,0.2509551868,1.116183317,0
58.02788012999999,0.6655300856,1.045548817,-0.07470855877,1.241645679,0
58.03796112999999,0.6680324015,1.338779665,-0.4115375626,1.551760757,0
58.048041129999994,0.7491929242,1.604565437,-0.5423444545,1.852041519,0
58.058122129999994,0.8347806662,1.714775512,-0.2977986932,1.930284404,0
58.068202129999996,1.045974787,1.786819641,0.1728612363,2.077659426,0
58.078283129999996,1.276515005,1.916748281,0.4885614726,2.354167972,0
58.08836312999999,1.259432364,1.941878445,0.3401512456,2.339394076,0
58.09844312999999,1.302596802,2.018467614,0.2314675865,2.413409866,0
58.10852412999999,1.288808776,2.122147518,0.4263674171,2.5191918,0
58.118604129999994,1.266409554,2.125765775,0.5253033292,2.52954875,0
58.128685129999994,1.353924831,2.073080024,0.4244303808,2.512153335,0
58.138765129999996,1.539991419,1.907824845,0.3438300213,2.475800536,0
58.148846129999995,1.702234989,1.487780753,0.2650710963,2.276259698,0
58.15892613,1.698167666,0.6307163483,-0.5692986569,1.898862158,0
58.16900713,1.507022771,-0.8729904664,-2.308546228,2.891818749,0
58.17908712999999,2.211662543,-2.447444497,-3.651601085,4.920937538,0
58.18916812999999,3.303740286,-3.353847708,-3.297585214,5.747787624,0
58.199248129999994,2.793396473,-3.16450434,-0.7313897605,4.283933071,0
58.209328129999996,1.115541742,-1.841795747,1.581703701,2.671784339,0
58.219409129999995,-0.1134652197,-0.076044209,2.395103731,2.398995407,0
58.229489505,-0.7095680979,1.263749363,1.504514461,2.089045979,0
58.239570504999996,-1.205867191,1.987689625,-0.8845621061,2.487463738,0
58.24965050499999,-1.395546481,2.023126091,-2.982368835,3.864597396,0
58.25973150499999,-0.1688544318,1.586944853,-1.632058607,2.282656584,0
58.26981150499999,1.041455766,1.126589472,0.9034673238,1.780473857,0
58.27989250499999,1.267135194,0.5908430153,1.663726981,2.173180741,0
58.289972504999994,1.180340294,0.2443604046,1.636864872,2.032791634,0
58.300053504999994,1.153886906,0.1060749239,1.929454865,2.250667225,0
58.310133504999996,1.266262204,0.1636126953,2.399408451,2.717967991,0
58.32021350499999,1.161107925,0.2805681181,2.90226315,3.138474386,0
58.330294505,1.03870085,0.4641706896,3.329588195,3.518595094,0
58.34037450499999,1.040055358,0.5824236095,3.473893969,3.672719934,0
58.35045550499999,1.232363849,0.5501259291,3.240291857,3.510106908,0
58.360535504999994,1.541923631,0.3323662627,2.473365204,2.933518579,0
58.370616504999994,1.693332311,-0.09768884718,1.310581468,2.143488094,0
58.380696504999996,1.727654005,-0.4888330758,0.2413414689,1.811626849,0
58.390777504999996,1.633662644,-0.6666843259,-0.5092345959,1.836475292,0
58.40085750499999,1.393484168,-0.4441913384,-0.8741271651,1.703878626,0
58.41093850499999,0.9308916423,-0.1322511542,-1.132238467,1.471738279,0
58.42101850499999,0.4700445101,0.05961762607,-1.439426034,1.515402062,0
58.43109950499999,0.2676273528,0.2645216042,-1.361887277,1.412916499,0
58.441179504999994,0.308380107,0.4557331574,-0.895257833,1.05084613,0
58.451259504999996,0.5165863001,0.5633581781,-0.2355194328,0.799814507,0
58.461340504999995,0.7117011622,0.6563628209,0.2316034794,0.9954751973,0
58.471420505,0.8780769593,0.7404732639,0.5287274587,1.264465312,0
58.481501505,1.000123553,0.8368114042,0.6700663555,1.466113695,0
58.49158150499999,1.195773727,0.9044356227,0.7600590974,1.680942722,0
58.50166250499999,1.440550746,0.9345774347,0.6190640169,1.825338788,0
58.511742504999994,1.693838972,0.9666944361,0.1928165408,1.959787441,0
58.52182350499999,1.876262745,0.9914152944,-0.3664590383,2.153499106,0
58.531903504999995,1.949602616,0.9301317966,-0.5675213957,2.233422498,0
58.541984504999995,1.772401869,0.8125191468,-0.2647999682,1.967667343,0
58.552064505,1.379787066,0.6116690433,-0.02839937825,1.509555527,0
58.562145505,0.9695569405,0.3945905775,0.0578990563,1.048377168,0
58.57222550499999,0.6386884421,0.27419056,0.07083781164,0.6986568434,0
58.582305504999994,0.2418206665,0.3674232441,-0.162718583,0.4689929768,0
58.59238650499999,-0.05030505806,0.4133373356,-0.5135656285,0.6611565674,0
58.602466504999995,-0.1823024431,0.240373773,-0.7176645181,0.778496045,0
58.612547504999995,-0.1330463755,-0.07544311523,-0.7578144244,0.7730948865,0
58.622627505,0.02373998791,-0.2962433338,-0.8053756765,0.8584600633,0
58.632708505,0.2084152311,-0.3822354108,-0.8489210609,0.9540481044,0
58.64278850499999,0.3284667546,-0.2885764647,-0.8257986852,0.9344036886,0
58.65286950499999,0.4476873887,-0.115136354,-0.8312764299,0.951157653,0
58.66294950499999,0.5093240583,0.07027008355,-0.8744575328,1.014408625,0
58.67303050499999,0.5960002595,0.3041359055,-0.8797937018,1.105328872,0
58.683110504999995,0.7295807782,0.5343232441,-0.8475884074,1.23943356,0
58.693190505,0.9243491927,0.792419343,-0.8907379353,1.508563527,0
58.703271505,1.101211386,1.025585838,-0.9738270159,1.792437415,0
58.71335150499999,1.285516501,1.149730997,-0.9501497394,1.969065404,0
58.72343250499999,1.516575367,1.178357795,-0.9901277375,2.160759328,0
58.73351250499999,1.690394085,1.058346033,-0.934108488,2.202291342,0
58.74359350499999,1.719490999,0.8995438421,-0.9523412758,2.161661936,0
58.753673504999995,1.632183299,0.8557002497,-1.105668134,2.149127093,0
58.763754504999994,1.504424268,0.8446478426,-1.129316028,2.062056509,0
58.773834504999996,1.399851786,0.7131065404,-1.009853758,1.867594863,0
58.783915504999996,1.298815993,0.5083803177,-0.8904623853,1.654779982,0
58.79399550499999,1.119155614,0.4472231197,-0.7807114631,1.435976391,0
58.804076505,0.8129869241,0.4960339218,-0.5732043046,1.11155772,0
58.81415650499999,0.4849528635,0.5059905607,-0.5365236975,0.882645685,0
