Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
290.78978079,0.7632700959,1.311393061,4.351571563,4.608525586,1
290.79984779,1.421773582,3.662378966,6.477022759,7.575373497,1
290.80991579000005,1.113723258,4.957508581,4.580307623,6.840795915,1
290.81998379000004,0.7821890545,6.696008586,2.790025846,7.296067086,1
290.83005079000003,1.190950359,8.526236787,1.724594157,8.780051339,1
290.84011879,1.298070473,10.41389342,1.443385184,10.59327729,1
290.85018679,0.7529240325,12.11373163,2.520966218,12.39615502,1
290.86025379,-0.2108289617,13.88366393,6.212057351,15.21151634,1
290.87032179000005,-0.6033575186,15.52049138,9.869779594,18.40277811,1
290.88038979000004,-0.2788852894,16.0981308,9.395148236,18.64125539,1
290.89045679000003,0.02548918247,15.56066526,6.349580355,16.80631202,1
290.90052479,-0.06664992616,15.17306152,2.679511131,15.40798553,1
290.91059279,-0.2436464596,14.57651338,-0.8524597228,14.60345142,1
290.92065979,-0.3501159243,13.59668258,-3.10329978,13.95072858,1
290.93072779,-0.01987775579,12.67356745,-3.481083705,13.14296963,1
290.94079579000004,0.5266414645,11.94483598,-2.63940274,12.2443009,1
290.95086279000003,1.336298984,11.36434312,-1.70509954,11.56898241,1
290.96093079,1.958948221,10.71936599,-1.062261329,10.94854715,1
290.97099879,2.446540956,10.07420761,-0.2954340792,10.3712344,1
290.98106579,2.83496316,9.502401373,0.3823786676,9.923651617,1
290.99113379000005,3.166523676,8.932580853,0.7254652154,9.504955163,1
291.00120179000004,3.343294069,8.533221871,0.7236069703,9.193318104,1
291.01126979000003,3.250620963,8.307568463,0.4710318124,8.933314132,1
291.02133679,3.117461444,8.038177882,0.3881720889,8.630269236,1
291.03140479,2.97553958,7.568614891,0.969985249,8.190154976,1
291.04147279,2.056537081,5.815528421,6.200475186,8.746176772,1
291.05153979,-0.8848740551,2.862714922,13.18474624,13.52093459,1
291.06160779000004,-2.521793306,0.6372050035,8.965429925,9.335116788,1
291.07167579000003,-2.876351799,-1.863069087,0.4463565624,3.455960109,1
291.08174279,-5.606751248,-6.740905262,-5.842009292,10.53586901,1
291.09181079,-8.507604049,-16.42153912,-8.998079023,20.56724824,1
291.10187879,-10.68556558,-29.28011715,-13.15273507,33.83047461,1
291.11194579,-13.98500553,-41.8587761,-15.43649379,46.75492334,1
291.12201379000004,-16.34785485,-48.63253687,-15.1764377,53.50420789,1
291.13208179000003,-11.73666925,-48.00620652,-8.789017675,50.19553866,1
291.14214879,-3.819679592,-34.24167376,12.23174715,36.56087817,1
291.15221679,-3.638178509,-16.42606721,19.91246837,26.0683414,1
291.16228479,-3.79331742,-10.19073092,6.627963953,12.73460482,1
291.17235179,-4.936773185,-9.02033645,-1.694195652,10.4215401,1
291.18241979000004,-4.718167134,-6.892136478,-2.71954,8.783993634,1
291.19248779000003,-2.979898971,-3.594755332,-0.1532111565,4.67178097,1
291.20255479,-1.44307879,-0.1088546902,3.78347831,4.050806569,1
291.21262279,0.08887884736,2.836624061,5.873783062,6.523470163,1
291.22269083000003,1.360849981,5.41461525,5.546168246,7.86955864,1
291.23275883,2.338691841,7.648912364,4.240704846,9.053116451,1
291.24282583,2.179762765,9.635677544,2.676268265,10.23523616,1
291.25289383,1.467969802,11.45688349,1.791414968,11.68863903,1
291.26296183,1.216177002,12.95646393,1.902831323,13.15179877,1
291.27302883000004,1.887429757,14.05348344,2.400190809,14.38136655,1
291.28309683000003,2.549566411,14.74517631,3.046392338,15.27092072,1
291.29316483,2.712414583,14.94427634,2.822217107,15.44841408,1
291.30323183,2.320246507,15.32153168,1.580124661,15.57657442,1
291.31329983,1.655537955,15.73312888,0.1291474521,15.82051925,1
291.32336783,1.18081655,15.37814676,-1.733465552,15.52052281,1
291.33343483000004,1.021577279,14.40813812,-3.056381721,14.76412996,1
291.34350283000003,0.7311054397,13.5093626,-3.075859966,13.87437594,1
291.35357083,0.54971984,12.57366309,-2.990100608,12.93599231,1
291.36363783,0.4450106795,11.90460479,-2.627492546,12.19923632,1
291.37370583,0.6481232169,11.51915517,-2.093309051,11.72573845,1
291.38377383,0.7355754898,11.34958124,-1.663596003,11.49441678,1
291.39384083000004,0.6305277756,11.22175175,-1.351228387,11.32038408,1
291.40390883000003,0.5373776834,11.06340213,-1.021108698,11.12341245,1
291.41397683,0.5541774648,10.92421267,-0.2156453133,10.94038564,1
291.42404383,0.3130967635,10.671351,1.344999933,10.76033394,1
291.43411183,-0.5601965886,10.32877433,3.406095504,10.89031156,1
291.44417983,-0.8763876987,8.872040536,7.563447121,11.69131691,1
291.45424683000005,-0.3738750619,4.980356576,11.63257361,12.65940374,1
291.46431483000003,1.311336343,3.069903992,5.517547295,6.448817076,1
291.47438283,3.782399499,2.194092829,0.2723931259,4.381185607,1
291.48445083,0.9802740097,-1.454567984,1.416765735,2.25475726,1
291.49451783,-3.729262049,-4.296518274,-6.914093943,8.953890761,1
291.50458583,-8.594301885,-13.29649589,-13.74105034,20.963666,1
291.51465383000004,-13.62560876,-32.99488366,-17.52551566,39.76761573,1
291.52472083000004,-19.51278779,-51.26259576,-18.00219471,57.72938269,1
291.53478883,-24.14224126,-63.87333721,-17.12224255,70.39760088,1
291.54485683,-24.46080225,-59.99085151,-11.54651078,65.80695269,1
291.55492383,-13.21423024,-31.89981244,6.658962382,35.16469386,1
291.56499183,-4.008004959,-11.71050647,24.26208346,27.23690069,1
291.57505983000004,0.2987398025,-9.235458437,14.00554797,16.77910343,1
291.58512683000004,1.298172507,-8.387138543,2.882766194,8.963240805,1
291.59519483,1.030856811,-6.344331894,-2.050151922,6.746579566,1
291.60526283,1.527609355,-3.785914845,-2.622319515,4.852143979,1
291.61532983,2.404970323,-0.2081573689,-0.7807014497,2.537066514,1
291.62539783,3.280868317,3.960635496,2.152851248,5.575437108,1
291.63546583000004,5.283255796,8.235498022,5.135800127,11.05045983,1
291.64553383000003,6.3955804,11.55843209,6.028360054,14.52039689,1
291.65560083,6.047757023,13.47746487,5.454561088,15.74705246,1
291.66566883,5.310645908,14.27893805,4.757030361,15.95996145,1
291.67573683,4.019297687,14.4573249,4.987982515,15.81293669,1
291.68580383,2.37744514,14.82419207,6.504564314,16.36209867,1
291.69587183000004,0.7809539764,15.55701075,7.245622884,17.1793342,1
291.70593983000003,-0.5606275284,15.70692634,5.696315389,16.71735168,1
291.71600683,-1.114458253,15.25278246,2.804614649,15.54848074,1
291.72607483,-0.890837338,13.77895901,-0.4295142424,13.81440498,1
291.73614283,-0.4192762063,12.40919962,-2.755329053,12.71832796,1
291.74620983,-0.04024843186,11.1811861,-3.534696241,11.72666279,1
291.75627783000004,0.3226780111,10.29428511,-3.870365596,11.00255229,1
291.76634583000003,1.328218424,9.694694661,-3.422340238,10.36646909,1
291.77641283,2.168634052,9.345434039,-2.785937473,9.990073004,1
291.78648083,2.398420857,9.252507164,-2.332236807,9.838731623,1
291.79654883,2.358947181,9.17171677,-2.131928741,9.707221048,1
291.80661583,2.450722154,8.975190098,-2.016690645,9.5198276,1
291.81668383000004,2.694043216,8.598652214,-1.937971335,9.216855301,1
291.82675183000003,2.737175495,8.125200824,-1.905876553,8.783130623,1
291.83681883,2.772263759,7.725536032,-1.88059904,8.420570413,1
291.84688683,2.969875967,7.497525027,-1.816080862,8.266268474,1
291.85695483,3.107913233,7.413939664,-1.688292303,8.214375016,1
291.86702283,3.156401269,7.457010255,-1.415829595,8.220367653,1
291.87708983000005,3.19163659,7.349209818,-0.8559844244,8.057923951,1
291.88715783000004,2.671137918,3.7427583,10.38876208,11.36088003,1
291.89722583,-0.8442581257,-2.418444062,21.41701309,21.56965677,1
291.90729283,-0.3533226836,1.135809946,3.589396943,3.781358429,1
291.91736083,0.4779476067,3.459347266,-10.06381711,10.65250826,1
291.92742883,-3.948655428,-1.764554029,-10.42524286,11.28677187,1
291.93749583000005,-9.858878045,-13.54084869,-10.15415191,19.58721166,1
291.94756383000004,-14.27770545,-30.19961286,-12.0022416,35.4953982,1
291.95763183,-19.230814,-44.76293375,-14.11797122,50.72338274,1
291.96769883,-24.64011063,-53.6068942,-13.57591561,60.54039678,1
291.97776683,-26.21543472,-52.20343147,-3.188218893,58.50309406,1
291.98783483,-16.6934136,-27.20143433,26.47651524,41.46798701,1
291.99790183000005,-5.56768483,-12.51685856,19.01982541,23.43980847,1
292.00796983000004,-2.579556195,-12.09290736,-2.878960826,12.69570534,1
292.01803783,-1.157100828,-11.31464295,-7.837716619,13.81266916,1
292.02810583,0.4845526215,-8.62266322,-6.003985351,10.51822002,1
292.03817283,1.967184609,-5.206809883,-3.27050442,6.455763596,1
292.04824083,4.305432647,-1.286976843,0.6997199249,4.547820098,1
292.05830883000004,6.480664405,2.650683188,5.15796926,8.696538356,1
292.06837583000004,7.434573319,6.297969321,6.969027364,11.97934224,1
292.07844383,6.897380261,9.390424855,6.304276128,13.24755943,1
292.08851183,5.659321225,11.72001053,3.790302011,13.55555063,1
292.09857883,3.976411868,13.24784238,1.257192296,13.88876206,1
292.10864683,2.575305854,13.64748787,0.1077771214,13.88876313,1
292.11871483000004,1.309610538,13.20697268,0.3421521993,13.27615438,1
292.12878183000004,0.2421235523,13.15772977,2.849242938,13.46486768,1
292.13884983,-0.8557733399,13.97618325,7.487295324,15.87846458,1
292.14891783,-1.211825211,14.97695058,7.329631001,16.71828519,1
292.15898483,-0.6121666414,15.4328229,3.679790804,15.87726775,1
292.16905283,0.1058831352,15.08498374,-0.5700274758,15.09612126,1
292.17912083000004,0.06079730183,13.99033585,-3.569741528,14.4387066,1
292.18918783000004,0.1368491122,12.6738715,-4.56672805,13.47222148,1
292.19925583,0.651410083,11.64387394,-4.031876802,12.33937462,1
292.20932383,1.122573019,10.78363391,-2.454283985,11.1162242,1
292.21939042,1.36113474,10.00928948,-1.05736487,10.15660298,1
292.22945842,1.371353627,9.564882381,0.1737371492,9.664252187,1
292.23952642,0.9003595287,9.464351202,1.617491877,9.643695917,1
292.24959342,-0.354914588,9.408686294,3.829624536,10.16441667,1
292.25966142000004,-1.29340995,9.239435713,5.341568323,10.75046202,1
292.26972942000003,-0.7649359676,8.925135008,4.416824151,9.987567148,1
292.27979742,0.4911196294,8.394590819,3.308925304,9.03655577,1
292.28986442,1.612786915,7.512572252,3.878088598,8.60693875,1
292.29993242,2.915006864,5.806791512,6.377483268,9.104305878,1
292.31000042,3.323158597,3.31388082,9.743396705,10.81475698,1
292.32006742000004,2.587028645,1.666555279,7.598250918,8.197776572,1
292.33013542000003,3.283690183,-1.336075913,4.970118102,6.104899181,1
292.34020342,1.604584733,0.1892732012,-5.00050959,5.255055915,1
292.35027042,-2.58078645,-0.1680185723,-10.16669887,10.49049354,1
292.36033842,-7.941703502,-6.277257898,-11.14135136,15.05338272,1
292.37040642,-16.33520148,-23.21576632,-12.77996455,31.13098307,1
292.38047342000004,-26.15379338,-43.91311814,-16.01648262,53.56221213,1
292.39054142000003,-33.13229089,-57.15410056,-18.25191526,68.53810853,1
292.40060942,-28.80209792,-55.87936545,-14.85081094,64.59574996,1
292.41067642,-11.90144145,-29.59266018,4.302265502,32.18507937,1
292.42074442,-2.152751553,-10.23959376,27.7412025,29.64891121,1
292.43081242,-1.357010991,-7.681174961,16.42784827,18.18560217,1
292.44088042000004,-2.680413649,-8.534001889,-0.542303524,8.96146744,1
292.45094742000003,-1.69837992,-7.225965714,-6.367896173,9.7800397,1
292.46101542,-0.9173474443,-4.412475577,-5.372915246,7.012822919,1
292.47108342,0.0791730541,-1.060517689,0.21000381,1.084005416,1
292.48115042,1.662051461,3.035396065,6.670275575,7.514560571,1
292.49121842,2.50253901,6.694432762,11.39033399,13.44685242,1
292.50128642000004,3.205674878,9.025986614,12.36008769,15.63702508,1
292.51135342000003,5.035152004,10.42630939,11.48834736,16.31081875,1
292.52142142,8.019212438,11.1442013,9.40925172,16.64436867,1
292.53148942,9.541996379,11.41182368,6.573308859,16.26308101,1
292.54155642,9.498474383,11.75298766,3.971233574,15.62448177,1
292.55162442,8.381945046,11.56126915,1.140951988,14.32556172,1
292.56169242000004,7.306440943,11.52280266,-2.185095134,13.81787615,1
292.57175942000003,5.834859316,11.65406681,-5.182125862,14.02559392,1
292.58182742,4.777950821,11.83511648,-6.30737866,14.2366366,1
292.59189542,3.90657097,12.06915129,-6.114084914,14.08217824,1
292.60196242,3.173527179,12.24082671,-5.29490228,13.70930718,1
292.61203042,2.708791648,12.24941861,-4.212573892,13.23372915,1
292.62209842000004,2.296764381,12.10785752,-3.060662468,12.69814928,1
292.63216642000003,1.971672055,11.87286026,-2.178255061,12.23098919,1
292.64223342,1.783574436,11.68449104,-1.766417536,11.95109616,1
292.65230142,1.387966736,11.44728236,-1.061952596,11.5799166,1
292.66236942,-0.5761390221,11.13641514,2.068413945,11.3415173,1
292.67243642,-3.696095765,10.74371848,6.526859747,13.10299618,1
292.68250442000004,-2.31202269,10.32873691,3.814841605,11.25083426,1
292.69257242000003,-1.23308481,9.971003083,1.161360451,10.11385973,1
292.70263942,-1.939490442,9.348882142,1.801158183,9.716346601,1
292.71270742,-2.409510101,8.182225209,4.646604524,9.713160243,1
292.72277542,0.5899960461,5.120785062,6.18279613,8.049689619,1
292.73284242,5.483150464,1.404797654,3.888758597,6.867374964,1
292.74291042000004,6.230729265,-1.093925756,5.108670216,8.131246651,1
292.75297842000003,5.968724887,-0.6698348057,-0.3521801376,6.016509477,1
292.76304542,3.28041165,2.178747396,-5.936489772,7.123900029,1
292.77311342,0.9002162719,2.332562497,-7.629606028,8.028830879,1
292.78318142,-4.549595708,-5.83174392,-9.561034328,12.08806997,1
292.79324842,-13.1545021,-25.82853148,-13.02388466,31.77696549,1
292.80331642000004,-23.81838972,-54.51317053,-20.34594352,62.87256053,1
292.81338442000003,-30.84022913,-70.83965381,-23.89293002,80.87180219,1
292.82345242,-24.5603242,-61.86015022,-9.579171807,67.2432022,1
292.83351942,-11.92557291,-28.48107174,34.60340591,46.37657208,1
292.84358742,-5.753238033,-13.16416404,35.9366927,38.70194885,1
292.85365542,-3.547879081,-12.906372,1.500237662,13.46894937,1
292.86372242000004,-3.106320159,-12.41362129,-8.149843329,15.17126114,1
292.87379042000003,-2.130235387,-8.386721052,-6.723896881,10.95836585,1
292.88385842,0.1690918288,-3.671769594,-3.688863344,5.207513492,1
292.89392542,2.474529677,1.299330255,0.9531405902,2.952970237,1
292.90399342,4.04802038,5.733733476,6.507804256,9.57150379,1
292.91406142,4.04911644,8.747853861,8.096091045,12.58836691,1
292.92412842000005,3.713447085,10.51607819,5.831812332,12.58521453,1
292.93419642000003,3.862351402,12.22366279,2.613160436,13.08297741,1
292.94426442,4.009041671,13.66526809,0.8965366191,14.2693989,1
292.95433142,3.7682583,14.54200662,0.5630260563,15.03285487,1
292.96439942,3.235607944,14.80324384,0.6480866718,15.16658179,1
292.97446742,2.793590308,14.79047001,1.442015181,15.12089805,1
292.98453542000004,2.148294805,14.93882557,2.278448855,15.2635189,1
292.99460242000004,1.062754688,14.87416355,1.63260576,15.0011863,1
293.00467042,0.3665809527,14.53370591,0.1258262336,14.53887277,1
293.01473842,0.1572795761,13.84750475,-1.32838507,13.91196361,1
293.02480542,0.1130085522,13.27063131,-2.052034725,13.42882247,1
293.03487342,0.04701015204,13.02178434,-1.488021659,13.10661229,1
293.04494142000004,-0.1583513707,12.88335151,0.01775919992,12.88433687,1
293.05500842000004,-0.2808305119,12.65840562,1.414337386,12.74026879,1
293.06507642,0.03957307845,12.47436567,1.64021825,12.58179959,1
293.07514442,0.6054610544,12.05752819,0.8801918241,12.10476381,1
293.08521142,0.8979709411,11.39328333,-0.04653864719,11.42871045,1
293.09527942,1.432286584,10.40094651,-0.6081022418,10.51669727,1
293.10534742000004,2.682195588,9.370860071,-0.6093337385,9.766190621,1
293.11541442000004,3.667976505,8.899034792,-0.672820394,9.648811282,1
293.12548242,4.392351215,8.765652786,-0.7249987538,9.831329572,1
293.13555042,4.775466632,8.217940587,0.6795025921,9.528974385,1
293.14561742,4.945987812,6.95300307,4.099944239,9.466603926,1
293.15568542,3.635354889,4.161218966,9.808803075,11.25807116,1
293.16575342000004,1.653280053,0.5549609917,15.20316883,15.30286441,1
293.17582142000003,4.148593366,0.3443770283,3.723713919,5.585290306,1
293.18588842,1.930581624,1.307187744,-5.014314866,5.529849797,1
293.19595642,-1.121855274,1.434217919,-9.276439233,9.45345784,1
293.20602442,-7.039107413,-4.059494956,-11.90208698,14.41139157,1
293.21609142,-15.49490513,-24.38406573,-13.43993627,31.86387663,1
293.22616017,-23.97259717,-52.80301899,-15.66145605,60.0676738,1
293.23622817,-30.1466558,-70.39525606,-17.3956911,78.5297587,1
293.24629517,-29.52692111,-67.72460814,-3.771311424,73.97759396,1
293.25636317000004,-16.7164259,-38.72632912,31.14492286,52.43256319,1
293.26643117000003,-6.148584656,-16.38688969,21.68662119,27.86834738,1
293.27649917,-4.710239772,-13.20991266,-5.01530363,14.89434193,1
293.28656617,-4.575196572,-9.516622387,-8.373692286,13.47654436,1
293.29663417,-2.276985005,-5.144285021,-6.52027052,8.611751085,1
293.30670217,-0.3175777772,-1.020936132,-3.938642364,4.081184865,1
293.31676917000004,2.161484662,3.187228959,-0.8647055465,3.946917793,1
293.32683717000003,3.855407833,7.373761107,3.312765756,8.956056017,1
293.33690517,4.620752814,10.95671149,5.726480005,13.19823687,1
293.34697217,5.059291649,13.55832485,5.12978685,15.35380467,1
293.35704017,4.587249438,15.28594319,4.032470294,16.46097607,1
293.36710817,2.907689074,15.95387765,3.76739262,16.64854693,1
293.37717517000004,1.031226647,16.51888006,3.904514505,17.00535388,1
293.38724317000003,-1.01022491,17.59456543,5.646660833,18.50605483,1
293.39731117,-3.442450567,18.73365332,6.471663201,20.11672581,1
293.40737817,-5.226607386,17.91885084,2.341060256,18.81178363,1
293.41744617,-5.67816914,17.01534843,-0.2389646671,17.93936429,1
293.42751417,-4.845382666,16.13773516,-1.779168559,16.94313046,1
293.43758117000004,-3.86689732,14.98828015,-2.789539942,15.72841282,1
293.44764917000003,-2.47689663,13.90560385,-2.758777156,14.39137543,1
293.45771717,-0.5826573519,13.07602311,-2.37862043,13.30337195,1
293.46778417,0.9990000102,12.42245643,-2.03201035,12.62713312,1
293.47785217,1.869519005,11.76024055,-1.716358353,12.03097025,1
293.48792017,2.278468151,11.22795564,-1.803523382,11.59789212,1
293.49798817000004,2.481075928,10.64452397,-1.995806876,11.11057485,1
293.50805517000003,2.515216358,10.22322975,-2.253936743,10.76666014,1
293.51812317,2.308688608,9.844934775,-2.379372967,10.38817595,1
293.52819117,1.942958425,9.363223608,-2.143146039,9.799904015,1
293.53825817,1.657299137,8.940193927,-1.548948476,9.223499838,1
293.54832617,1.57078198,8.555103906,-1.070543179,8.763744723,1
293.55839417000004,1.856014568,8.313067769,-1.052404239,8.582507821,1
293.56846117000003,2.184305175,8.086862385,-0.9789256418,8.433672257,1
293.57852917,2.805139729,7.885449779,-1.206180163,8.456003648,1
293.58859717,3.330691857,7.898159287,-1.789818678,8.756590619,1
293.59866417,3.680082873,5.490609757,5.499440807,8.598468157,1
293.60873217,0.7711302155,-3.645596287,27.51416213,27.76534048,1
293.61880017000004,0.474173229,1.195457978,-2.89490326,3.16771604,1
293.62886817000003,-2.492877363,1.704079201,-12.52808404,12.88686204,1
293.63893517,-11.19829272,-6.742203344,-14.70060299,19.67147157,1
293.64900317,-24.0227499,-30.28469921,-17.21927709,42.31736077,1
293.65907117,-34.0189884,-62.74126013,-20.00902695,74.12232089,1
293.66913817,-36.10296646,-71.05468165,-18.13302382,81.73737533,1
293.67920617000004,-23.03746132,-66.56230797,1.354474761,70.44927301,1
293.68927417000003,-3.44893893,-38.21584147,40.46179676,55.76291524,1
293.69934117,1.091311466,-18.04672711,16.89391463,24.74428563,1
293.70940917,-0.05600463152,-13.64563898,-6.798164706,15.24538104,1
293.71947717,-0.2198804516,-9.636257588,-9.082499954,13.24377639,1
293.72954417,1.935058545,-4.906568223,-5.826718823,7.859358469,1
293.73961217000004,4.042657606,-0.3156233454,-1.711070716,4.401188659,1
293.74968017000003,5.534265654,4.331831948,3.326083374,7.775326036,1
293.75974817,5.685253626,8.671629558,7.819750464,12.98721546,1
293.76981517,4.551941318,11.77913758,8.739381831,15.35724737,1
293.77988317,3.66331452,13.40721876,6.706434757,15.43209822,1
293.78995117,3.572114036,13.80149418,4.121743244,14.8401485,1
293.80001817000004,2.743526156,13.90140672,3.15846826,14.51729886,1
293.81008617000003,0.862975063,14.62817586,6.128470234,15.88352613,1
293.82015417,-1.398002897,15.86823465,10.29681579,18.96785961,1
293.83022117,-2.221834944,16.30713016,9.37735165,18.9418523,1
293.84028917,-2.587664237,15.80484615,5.358986009,16.88809934,1
293.85035717,-2.060500616,15.22326103,0.8038154932,15.38309002,1
293.86042417000004,-1.332792116,14.37091241,-3.478310956,14.84581104,1
293.87049217000003,-0.2032559404,13.35633629,-5.60189572,14.48496696,1
293.88056017,0.723087299,12.41089999,-5.099787126,13.4373034,1
293.89062717,1.380191108,11.34269439,-3.501836643,11.95092061,1
293.90069517,2.077297035,10.5068162,-2.406689404,10.97727213,1
293.91076317,2.446022162,10.21800701,-1.801081585,10.65995247,1
293.92083017000004,2.724457801,10.19690324,-1.550362333,10.66785496,1
293.93089817000003,3.253227359,10.09373614,-1.666192167,10.73513828,1
293.94096617,3.919095706,9.849455842,-1.950371525,10.77845261,1
293.95103317,4.553167772,9.380553585,-2.037693844,10.62442086,1
293.96110117,4.869236967,9.012539188,-1.997749175,10.4367779,1
293.97116917,4.869128794,8.8332121,-1.991245025,10.28100715,1
293.98123717000004,4.789302606,8.827801087,-2.039011222,10.24817341,1
293.99130417000003,4.823045718,8.756305427,-2.248473104,10.24647676,1
294.00137217,4.532431791,8.63247134,-2.319824338,10.02217962,1
294.01144017,4.199196924,8.631278508,-2.01486763,9.807747705,1
294.02150717,4.050347571,8.483550358,-1.15987884,9.472130756,1
294.03157517,2.610604618,6.767662121,8.02167704,10.81498079,1
294.04164317000004,-0.3908927983,2.937821238,15.93632898,16.20957039,1
294.05171017000004,2.898970291,2.416251356,1.901737894,4.225979931,1
294.06177817,0.106558781,1.70370264,-5.442012379,5.703460019,1
294.07184617,-6.141521804,-5.058084784,-9.314578866,12.25005678,1
294.08191317,-15.2632478,-26.5513713,-13.38480989,33.42297394,1
294.09198117,-24.36962779,-56.16322204,-15.82257959,63.23401216,1
294.10204917000004,-35.12248663,-71.00434882,-17.31181864,81.08579212,1
294.11211717000003,-34.91626937,-68.93058,4.827492818,77.42012279,1
294.12218417,-13.46683581,-43.55572696,41.74851165,61.81743478,1
294.13225217,-2.467623239,-18.06026575,16.48022178,24.57356452,1
294.14232017,-1.008363157,-12.97705431,-7.966888629,15.26080107,1
294.15238717,-0.7876295963,-8.404578449,-11.15470757,13.98873834,1
294.16245517000004,0.6864736426,-3.41248651,-7.597332906,8.356780332,1
294.17252317000003,1.851484291,0.8656007552,-1.867726979,2.768693341,1
294.18259017,2.785006303,5.028655162,3.647441669,6.807897148,1
294.19265817,1.98254963,8.26541764,5.564736664,10.15942547,1
294.20272617,0.7270740768,10.48150828,3.1667409,10.97355459,1
294.21279317,-0.03889977157,12.26075051,0.7012226593,12.28084808,1
294.22286146000005,-1.125989255,13.93155847,-0.01739192169,13.97699809,1
294.23292946000004,-2.339048229,14.78168165,0.06591566205,14.96574769,1
294.24299746,-2.988634127,15.26167724,1.426537017,15.61684136,1
294.25306446,-3.802270676,15.85659401,5.328476408,17.15463485,1
294.26313246,-4.123758194,15.69795203,6.494476697,17.48168491,1
294.27320046,-3.258120602,14.74227141,3.198145126,15.43301813,1
294.28326746000005,-2.483279158,14.75205147,0.531508431,14.96904135,1
294.29333546000004,-1.434113985,15.36917245,-0.7793660188,15.45559951,1
294.30340346,-0.153850915,15.46782902,-1.237330474,15.51800217,1
294.31347046,1.20589248,15.03480761,-1.429222058,15.1506532,1
294.32353846,1.759776561,14.33016199,-1.281602082,14.49458037,1
294.33360646,1.622270953,13.86231925,-1.114992689,14.00138803,1
294.34367346000005,1.543033287,13.68271501,-0.8883054936,13.79806973,1
294.35374146000004,1.552309602,13.76907838,-0.06086597007,13.85643855,1
294.36380946,1.796693103,13.83724873,0.4778263136,13.96158575,1
294.37387646,2.038842968,13.12337854,-0.491990024,13.28992096,1
294.38394446,1.754340551,11.64226829,-2.042497332,11.94955719,1
294.39401246,1.507323756,10.54229827,-2.394909604,10.91547845,1
294.40408046000005,1.535511429,10.00051398,-1.822734994,10.28058549,1
294.41414746000004,1.397183117,9.539487923,-1.394544561,9.741596637,1
294.42421546,1.233341503,9.13217205,-1.067484062,9.27670307,1
294.43428346,0.7415552911,8.766201839,-0.5885199165,8.817173846,1
294.44435046,-0.4787980843,8.347258778,0.7676815277,8.39614862,1
294.45441846,-1.351419591,7.707219629,2.24917594,8.141643675,1
294.46448646000005,-0.5668553978,6.200136632,3.343556024,7.066992726,1
294.47455346000004,0.3250759542,4.21421579,3.711707831,5.625127921,1
294.48462146,1.211833397,0.658441506,4.726488014,4.923593642,1
294.49468946,0.3243506071,-2.26642698,0.7728386988,2.416438335,1
294.50475646,-4.150268885,-6.715720135,-5.570024886,9.661822084,1
294.51482446,-12.30660906,-18.90381665,-10.63492285,24.93809324,1
294.52489246000005,-17.75888037,-44.70333425,-13.32944729,49.9143275,1
294.53496046000004,-22.83919627,-68.8146414,-15.07684559,74.05670146,1
294.54502746000003,-27.07244709,-70.6619733,-15.31736963,77.20526973,1
294.55509546,-15.2990047,-60.95204488,-3.907746845,62.9641311,1
294.56516346,-4.515268751,-29.6972505,13.09933012,32.77051706,1
294.57523046,-2.363612089,-13.58915371,10.18844232,17.14806454,1
294.58529846000005,-3.9705284,-9.528771147,2.530805912,10.62861957,1
294.59536646000004,-4.821689456,-5.933895947,0.2552180263,7.650159904,1
294.60543346000003,-4.47676659,-2.955406154,0.6450742594,5.402960803,1
294.61550146,-2.643070698,0.2373671347,2.888285966,3.922290363,1
294.62556946,-0.8354376009,4.288208796,6.314378947,7.678415992,1
294.63563646,-0.01106147021,8.207598032,8.627636862,11.90801854,1
294.64570446000005,1.444782961,10.58779312,6.983155407,12.76531317,1
294.65577246000004,1.802606539,12.34644029,4.501434531,13.26449739,1
294.66584046,1.151781616,14.45118766,6.888954424,16.05058001,1
294.67590746,0.9631779206,16.98034934,13.90919638,21.97101999,1
294.68597546,0.07251102895,18.14050592,15.38463366,23.78592369,1
294.69604346,-0.6914076693,17.4579043,8.145912831,19.27724988,1
294.70611046000005,-0.2808182327,16.06379828,0.8657656467,16.08956259,1
294.71617846000004,0.5738135844,14.41675224,-4.213753275,15.03089232,1
294.72624646,0.7462680008,13.11858383,-7.330154911,15.04610676,1
294.73631346,1.33328299,12.34267702,-6.839381729,14.17379491,1
294.74638146,1.676710723,12.06997224,-4.527340035,12.99970755,1
294.75644946,1.90962725,11.98634536,-3.313776155,12.58174327,1
294.76651646000005,2.318444395,11.83588715,-2.894790993,12.40335535,1
294.77658446000004,2.339157572,11.7410266,-2.566151161,12.24371249,1
294.78665246,2.168330289,11.81662408,-2.264930677,12.22555405,1
294.79671946,2.015750705,11.93624174,-2.001178567,12.26954903,1
294.80678746,1.962839982,11.98991918,-2.033121321,12.31846115,1
294.81685546,2.137576274,11.85394803,-2.1407709,12.2338962,1
294.82692346000005,2.416739014,11.56187493,-1.954846984,11.97242691,1
294.83699046000004,2.476202858,11.16415433,-1.861634181,11.58600899,1
294.84705846,2.097981561,10.70887375,-1.441694169,11.00726968,1
294.85712646,1.551569052,10.2468829,-0.4169170376,10.37206805,1
294.86719346,0.4780344379,9.752023103,1.557608203,9.887194487,1
294.87726146,-1.951540968,9.399267014,5.108419955,10.87431317,1
