"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.022672458E0,-6.427179046E-1,-2.482414355E0,1.294672363E0,2.872567469E0
1.032638458E0,-5.042599310E-1,-2.094477324E0,1.563882850E0,2.662112490E0
1.042603458E0,-3.343258108E-1,-1.796433633E0,1.957153711E0,2.677573191E0
1.052569458E0,-2.804849415E-1,-1.408210673E0,2.336919550E0,2.742794576E0
1.062535458E0,-2.808322661E-1,-9.464139533E-1,2.786446473E0,2.956154610E0
1.072500458E0,-2.996670248E-1,-2.605589461E-1,3.246957098E0,3.271149902E0
1.082466458E0,-3.375100583E-1,6.220922899E-1,3.513381386E0,3.583958791E0
1.092432458E0,-4.299637471E-1,1.428402863E0,3.597990012E0,3.894962861E0
1.102397458E0,-4.667298697E-1,2.055874591E0,3.527426690E0,4.109403383E0
1.112363458E0,-5.462661821E-1,2.573294705E0,3.431127434E0,4.323527246E0
1.122329458E0,-5.469280869E-1,2.998464466E0,3.299962108E0,4.492178691E0
1.132294458E0,-4.634840803E-1,3.377464027E0,3.187375140E0,4.667059141E0
1.142260458E0,-3.474807304E-1,3.758161620E0,3.144929909E0,4.912749307E0
1.152226458E0,-2.306175475E-1,3.993958778E0,3.183909495E0,5.112941506E0
1.162192458E0,-1.653095573E-1,4.171920540E0,3.192548756E0,5.255912462E0
1.172157458E0,-3.176426813E-2,4.014477827E0,3.254863703E0,5.168285878E0
1.182123458E0,8.846822664E-2,3.712460368E0,3.229193841E0,4.921166678E0
1.192089458E0,1.774360979E-1,3.305477201E0,3.220498154E0,4.618362422E0
1.202054458E0,2.367230639E-1,2.787750694E0,3.194600544E0,4.246535574E0
1.212020458E0,2.928779688E-1,2.176885643E0,3.078477180E0,3.781749642E0
1.221986458E0,3.732862473E-1,1.577284083E0,2.994875445E0,3.405355581E0
1.231951458E0,4.384296383E-1,1.149529268E0,3.018916272E0,3.259983672E0
1.241917458E0,5.423638965E-1,7.607783049E-1,3.014798955E0,3.156256480E0
1.251883458E0,5.978881793E-1,4.016762334E-1,2.944287674E0,3.031112663E0
1.261848458E0,6.569659612E-1,-2.793039501E-2,2.587945780E0,2.670177474E0
1.271814458E0,7.694093800E-1,-7.227988851E-1,2.284701868E0,2.516801869E0
1.281780458E0,8.597757590E-1,-1.812926289E0,2.138486101E0,2.932411787E0
1.291745458E0,8.953655680E-1,-2.897168471E0,1.680445340E0,3.466866192E0
1.301711458E0,9.055324142E-1,-4.010788234E0,1.038206468E0,4.240788120E0
1.311677458E0,9.566777171E-1,-5.024967324E0,4.692744318E-1,5.136705885E0
1.321642458E0,1.031979914E0,-5.120298573E0,5.322819811E-1,5.250310860E0
1.331608458E0,1.390501942E0,-5.034480743E0,8.197384116E-1,5.286914324E0
1.341574458E0,1.503394866E0,-4.573627179E0,7.089813298E-1,4.866304165E0
1.351539458E0,1.589825191E0,-4.255947368E0,4.740612549E-1,4.567862324E0
1.361505458E0,1.617018253E0,-3.855906601E0,2.555192310E-1,4.189039726E0
1.371471458E0,1.618626237E0,-3.485266219E0,7.922567904E-2,3.843606148E0
1.381436458E0,1.608092770E0,-3.524610379E0,-3.547798097E-1,3.890335383E0
1.391402458E0,1.562987933E0,-4.206881627E0,-1.007771711E0,4.599607389E0
1.401368458E0,1.521967084E0,-5.102651092E0,-1.626259777E0,5.567598480E0
1.411333458E0,1.518737082E0,-5.566711269E0,-1.979965453E0,6.100418008E0
1.421299458E0,1.534293892E0,-5.797033094E0,-2.144688242E0,6.368621365E0
1.431265458E0,1.584390497E0,-5.979260985E0,-2.278707595E0,6.591992375E0
1.441231458E0,1.616163097E0,-5.739203546E0,-2.246230112E0,6.371498271E0
1.451196458E0,1.681912406E0,-4.502555442E0,-1.937775161E0,5.182355394E0
1.461162458E0,1.809021226E0,-2.322655560E0,-1.358696744E0,3.242428640E0
1.471128458E0,1.908102880E0,-3.331041813E-2,-7.567460650E-1,2.052956598E0
1.481093458E0,2.022199015E0,1.965500611E0,-2.382763767E-1,2.830063098E0
1.491059458E0,2.064051630E0,3.331482693E0,4.178040236E-2,3.919289689E0
