"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.187925792E0,1.524638093E-1,-1.219530380E0,-2.096572528E-1,1.246778137E0
1.198005792E0,5.096936023E-1,7.228386462E-2,7.567735469E-1,9.152697562E-1
1.208086792E0,1.095010999E0,7.000181329E-1,2.121493361E-1,1.316845403E0
1.218166792E0,1.082920711E0,9.305352545E-1,-8.596716785E-1,1.666627889E0
1.228247792E0,1.024305298E0,5.669963157E-1,-1.040996760E0,1.566639850E0
1.238327792E0,4.470459491E-1,4.786367011E-1,-1.153886029E0,1.326799208E0
1.248408792E0,-1.909618771E-1,7.351476198E-1,-1.724404707E0,1.884271757E0
1.258488792E0,1.300678039E-1,1.144840971E0,-1.504986185E0,1.895405471E0
1.268569792E0,5.945045418E-1,1.886588928E0,-1.075954923E0,2.251739867E0
1.278649792E0,1.466450695E0,2.255278094E0,9.132409813E-2,2.691671788E0
1.288730792E0,2.146401184E0,2.468634807E0,1.292298394E0,3.517276076E0
1.298810792E0,2.776936854E0,3.479058815E0,2.322161470E0,5.020723296E0
1.308891792E0,3.178810723E0,4.560868555E0,2.431359392E0,6.067772909E0
1.318971792E0,2.996041964E0,4.185891293E0,2.462819166E0,5.706437734E0
1.329051792E0,2.271355013E0,3.891709687E0,2.213882146E0,5.020531052E0
1.339132792E0,-7.924415624E-1,2.282303925E0,-1.281724289E0,2.734902555E0
1.349212792E0,-3.583426936E0,2.345335740E-1,-2.880633130E0,4.603694368E0
1.359293792E0,-4.316995223E0,-1.179009175E0,-1.383844156E0,4.684179228E0
1.369373792E0,-3.558696138E0,-2.036009261E0,-2.725082795E-1,4.109003854E0
1.379454792E0,-3.954597076E0,-2.865769508E0,-6.630514508E-1,4.928601235E0
1.389534792E0,-3.312491521E0,-2.184426797E0,-1.286283363E0,4.171192324E0
1.399615792E0,-2.373658483E0,-1.000837498E0,-2.045918537E0,3.289637207E0
1.409695792E0,-1.729562536E0,-2.939980030E-2,-2.907370108E0,3.383053630E0
1.419776792E0,-1.175775080E0,1.530896367E0,-3.006078710E0,3.572478123E0
1.429856792E0,-3.255764759E-1,3.492805619E0,-2.684072544E0,4.417005383E0
1.439937792E0,-2.480482435E-1,3.546146843E0,-1.806695496E0,3.987584981E0
1.450017792E0,-1.432678932E-1,2.431735952E0,5.216849260E-3,2.435958261E0
1.460098792E0,-1.073607266E-2,1.029676550E0,1.822864217E0,2.093605267E0
1.470178792E0,4.194745731E-1,-1.181736317E0,2.255858722E0,2.580960715E0
1.480258792E0,1.290381092E0,-2.437767355E0,2.512612885E0,3.731087851E0
1.490339792E0,2.647290634E0,-7.961194611E-1,2.625315043E0,3.812378913E0
1.500419792E0,3.474295673E0,1.071180671E0,2.548367440E0,4.439857549E0
1.510500792E0,3.715206220E0,2.384077052E0,2.207671233E0,4.935624877E0
1.520580792E0,2.827909956E0,3.046493495E0,1.132096379E0,4.308113224E0
1.530661792E0,4.906322640E-1,2.660805888E0,9.477272379E-1,2.866844068E0
1.540741792E0,-1.618183018E0,1.260649754E0,1.033642716E0,2.296991804E0
1.550822792E0,-3.725601400E0,-1.211906780E0,9.662518018E-1,4.035153824E0
1.560902792E0,-5.225467764E0,-4.285784540E0,1.526560657E0,6.928481068E0
1.570983792E0,-5.247328164E0,-5.652098744E0,2.539123576E0,8.119594916E0
1.581063792E0,-4.851020259E0,-5.935750099E0,3.813561065E0,8.562054356E0
1.591144792E0,-3.860329435E0,-4.964951502E0,4.573122565E0,7.776010337E0
1.601224792E0,-2.968342534E0,-3.456235963E0,4.158166720E0,6.168222994E0
1.611304792E0,-1.759599683E0,-1.910999883E0,2.577422254E0,3.659401191E0
1.621385792E0,-3.479368132E-1,-5.452885276E-1,5.892578351E-1,8.749996575E-1
1.631465792E0,2.659214276E-1,-5.721599919E-1,-8.287574494E-1,1.041595013E0
1.641546792E0,7.257148916E-1,-2.852388740E-1,-1.125393716E0,1.369136346E0
1.651626792E0,1.994967654E0,3.002217793E-1,-1.706686474E0,2.642500289E0
1.661707792E0,2.996914954E0,3.949642146E-1,-2.167486829E0,3.719609539E0
1.671787792E0,2.136307136E0,-4.853452116E-1,-1.105102708E0,2.453695203E0
1.681868792E0,1.591409202E0,-1.292638117E0,4.475681055E-1,2.098526569E0
1.691948792E0,1.191132792E0,-1.895095457E0,1.464950885E0,2.675119663E0
1.702029792E0,1.042874300E0,-9.787695211E-1,1.961908082E0,2.427892070E0
1.712109792E0,1.510469120E0,1.113670633E0,1.718300214E0,2.544471431E0
1.722190792E0,2.363363875E0,2.745524442E0,1.422097811E0,3.891754803E0
1.732270792E0,3.001136643E0,3.041475415E0,1.224488892E0,4.444858479E0
1.742350792E0,2.359042198E0,2.581374387E0,-1.994244061E-2,3.496994641E0
1.752431792E0,9.903370678E-1,2.731740215E0,-2.632032909E0,3.920557275E0
1.762511792E0,-3.803941226E-1,3.893320595E0,-3.413367101E0,5.191697209E0
1.772592792E0,-3.095342889E0,3.083168986E0,-8.571436349E-1,4.452165069E0
1.782672792E0,-5.571396058E0,6.156229305E-1,1.763033752E0,5.876030432E0
1.792753792E0,-5.739312304E0,-1.615104167E0,2.975408310E0,6.663431684E0
1.802833792E0,-5.607533020E0,-3.185126885E0,5.469140536E0,8.455823913E0
1.812914792E0,-3.642355176E0,-2.592161038E0,6.043725368E0,7.517490698E0
1.822994792E0,-2.576531723E0,-1.322073585E0,5.489378918E0,6.206422093E0
1.833075792E0,-2.243698853E0,-8.448115647E-2,4.188517277E0,4.752367682E0
1.843155792E0,-1.704577383E0,1.153564432E0,1.906301061E0,2.805401698E0
1.853236792E0,-9.054495299E-1,1.982216631E0,-8.600669503E-1,2.342805323E0
1.863316792E0,-5.365387541E-1,2.048318819E0,-2.804688324E0,3.514222590E0
1.873396792E0,-5.745123267E-1,1.846201624E0,-2.600726917E0,3.240726052E0
1.883477792E0,-8.418370861E-1,1.339695924E0,-9.210604262E-1,1.830799595E0
1.893557792E0,-8.057580113E-1,5.238473725E-1,1.578964573E0,1.848456428E0
1.903638792E0,-3.402892399E-1,-1.380264491E-1,2.766745741E0,2.791008790E0
1.913718792E0,-1.958951730E-1,-5.909985512E-1,2.269820119E0,2.353664713E0
1.923799792E0,1.189884996E-1,-4.564190358E-1,1.952429745E0,2.008596154E0
1.933879792E0,1.151373480E0,4.417191356E-1,1.180545239E0,1.707180057E0
1.943960792E0,2.879504033E0,2.079984416E0,-1.066450274E-1,3.553765863E0
1.954040792E0,4.019736228E0,2.726202902E0,-8.623444408E-1,4.932960525E0
1.964121792E0,4.419385232E0,2.462578846E0,-1.637814460E0,5.317677745E0
1.974201792E0,3.722284275E0,1.928377224E0,-2.224196634E0,4.745639009E0
1.984282792E0,1.625710139E0,8.683501160E-1,-2.580376267E0,3.171010416E0
1.994362792E0,-5.932894903E-1,-1.243042034E-1,-2.389852931E0,2.465530569E0
2.004442375E0,-2.071400118E0,-1.394612389E0,-1.878382360E0,3.124733982E0
2.014523375E0,-2.544244568E0,-3.256553548E0,-2.022532598E0,4.600973760E0
2.024603375E0,-2.302874429E0,-4.762397520E0,-2.174967756E0,5.719628092E0
2.034684375E0,-1.788166839E0,-4.737547438E0,-7.808500421E-1,5.123633785E0
2.044764375E0,-1.019631034E0,-2.524771585E0,1.681583208E0,3.200287657E0
2.054845375E0,-5.366340637E-1,-6.426107544E-1,1.829202599E0,2.011692533E0
2.064925375E0,-3.020934731E-1,2.800868922E-1,3.726698776E-1,5.555105502E-1
2.075006375E0,-4.103517473E-2,6.451396751E-1,-7.777124262E-1,1.011299018E0
2.085086375E0,4.790278798E-1,9.311731857E-1,-1.065506533E0,1.493939552E0
2.095167375E0,8.018883240E-1,1.237408242E0,-4.506039798E-2,1.475206589E0
2.105247375E0,5.156144929E-1,1.188143696E0,1.560888491E0,2.028279228E0
2.115328375E0,2.149769765E-1,1.022364607E0,2.554376038E0,2.759761119E0
2.125408375E0,4.042063236E-2,1.112370797E0,2.348313142E0,2.598764559E0
2.135488375E0,1.369973391E-1,1.902509726E0,-8.144703627E-2,1.909173944E0
2.145569375E0,7.083018833E-1,2.290063180E0,-5.385110199E-1,2.456842495E0
2.155649375E0,5.608432907E-1,1.822924443E0,6.358847022E-3,1.907259594E0
2.165730375E0,3.287930292E-1,1.453658742E0,-3.948370376E-1,1.541792749E0
2.175810375E0,2.502754480E-1,1.108236816E0,-4.088620229E-1,1.207474552E0
2.185891375E0,3.775494522E-1,7.998716193E-1,-3.514107902E-1,9.517498305E-1
2.195971375E0,3.521684432E-1,8.370704359E-1,-2.248535085E-1,9.355579230E-1
2.206052375E0,5.363656765E-1,1.137514994E0,-4.646317425E-1,1.340712929E0
2.216132375E0,1.404185742E0,1.358142135E0,-5.033727622E-1,2.017342756E0
2.226213375E0,2.778338431E0,1.675855275E0,9.425711632E-3,3.244648546E0
2.236293375E0,4.035745904E0,1.958363500E0,7.346324801E-1,4.545560195E0
2.246374375E0,4.812699947E0,2.268615593E0,4.144775426E-1,5.336711452E0
2.256454375E0,5.247849151E0,2.367522415E0,-4.316531539E-1,5.773335911E0
2.266534375E0,5.180367020E0,2.400860900E0,-7.933759475E-1,5.764527814E0
2.276615375E0,4.293040642E0,2.366217901E0,-7.224125303E-1,4.954903125E0
2.286695375E0,3.340913375E0,2.352783338E0,-9.432354069E-1,4.193683899E0
2.296776375E0,3.314742407E0,1.358042732E0,-1.030287584E0,3.727370359E0
2.306856375E0,4.051035789E0,-7.714032805E-1,-9.778519468E-1,4.238177487E0
2.316937375E0,4.597916513E0,-3.171192386E0,-8.243217516E-1,5.645954637E0
2.327017375E0,4.624822476E0,-4.929081758E0,2.414207169E-1,6.763365573E0
2.337098375E0,3.899885264E0,-5.334672117E0,2.195374393E0,6.963296661E0
2.347178375E0,2.872523042E0,-4.700471413E0,3.973422187E0,6.792194344E0
2.357259375E0,2.094689871E0,-3.879217111E0,4.501490664E0,6.300751483E0
2.367339375E0,1.686195199E0,-3.004218126E0,2.907239715E0,4.507840232E0
2.377420375E0,1.066350287E0,-2.077637343E0,9.555347326E-1,2.523237303E0
2.387500375E0,-3.232194632E-2,-9.267333949E-1,2.931666459E0,3.074824827E0
2.397580375E0,-1.552830735E0,-8.034454376E-1,1.856195101E0,2.549954532E0
2.407661375E0,-3.443827879E0,-2.518003433E0,-1.742390888E0,4.608277092E0
2.417741375E0,-3.590131354E0,-2.946400273E0,-1.030444582E-1,4.645528588E0
2.427822375E0,-3.008802343E0,-2.715562724E0,-1.324875133E0,4.264090356E0
2.437902375E0,-1.750579768E0,-2.055974579E0,-1.827022172E0,3.260302288E0
2.447983375E0,-8.875281063E-1,-1.390269077E0,-1.238085349E0,2.062379591E0
2.458063375E0,-4.411914244E-1,-6.581000286E-1,-4.129555124E-1,8.934639198E-1
2.468144375E0,1.530192947E-1,8.154526949E-3,1.195287824E-2,1.537018938E-1
2.478224375E0,3.384353802E-1,4.057213372E-1,-5.361076316E-2,5.310578348E-1
2.488305375E0,1.232356613E-1,7.516496319E-1,8.578157723E-1,1.147175704E0
2.498385375E0,-1.281695784E-1,1.306487832E0,6.741852073E-1,1.475758649E0
2.508465375E0,-4.203287052E-1,1.430033067E0,-1.622260720E0,2.203043494E0
2.518546375E0,-9.266412281E-1,9.868123662E-1,-2.983295034E0,3.276051262E0
2.528626375E0,-1.592620453E0,8.881867951E-1,-2.398703277E0,3.013153349E0
2.538707375E0,-1.580590684E0,1.356255239E0,-8.344255941E-1,2.243649093E0
2.548787375E0,-1.240286534E0,1.849999391E0,5.754736090E-1,2.300430026E0
2.558868375E0,-1.336689724E0,1.648041240E0,1.783827475E0,2.772150755E0
2.568948375E0,-1.586947923E0,9.852517444E-1,2.965104346E0,3.504421278E0
2.579029375E0,-2.059094215E0,1.173968875E-1,3.711876816E0,4.246372629E0
2.589109375E0,-2.205682742E0,-5.290356070E-1,3.443705964E0,4.123593796E0
2.599190375E0,-1.901698425E0,-1.080562529E0,2.640718364E0,3.428916119E0
2.609270375E0,-2.085655923E0,-2.009790931E0,1.789981230E0,3.404886638E0
2.619350375E0,-2.352417010E0,-2.934089545E0,1.041747103E0,3.902304995E0
2.629431375E0,-2.784900177E0,-3.442535352E0,3.679138255E-1,4.443205962E0
2.639511375E0,-3.129130732E0,-3.220523005E0,-3.059614062E-2,4.490452504E0
2.649592375E0,-3.138984460E0,-2.663265227E0,-3.841761017E-1,4.134464462E0
2.659672375E0,-2.902355244E0,-1.980505736E0,-8.790780026E-1,3.621994901E0
2.669753375E0,-2.196767053E0,-1.163950256E0,-1.571184560E0,2.940949950E0
2.679833375E0,-1.446892051E0,-4.658389002E-1,-1.972686254E0,2.490380201E0
2.689914375E0,-9.290477228E-1,-3.169126564E-1,-1.342566322E0,1.663143900E0
2.699994375E0,-9.957501277E-1,-6.460699672E-1,-9.838203460E-2,1.191051529E0
2.710075375E0,-1.691279646E0,-1.283288419E0,6.704110488E-1,2.226366318E0
2.720155375E0,-2.647008213E0,-1.530481800E0,3.887135410E-1,3.082227318E0
2.730236375E0,-3.362116840E0,-1.251815781E0,2.998282617E-1,3.600106857E0
2.740316375E0,-3.662957840E0,-7.863113415E-1,8.021897480E-1,3.831325365E0
2.750396375E0,-3.695057592E0,-2.578025687E-1,1.501081707E0,3.996643475E0
2.760477375E0,-3.553653207E0,2.634907401E-1,1.978695438E0,4.075918807E0
2.770557375E0,-3.353639840E0,7.718248647E-1,2.087644561E0,4.025030883E0
2.780638375E0,-3.183464522E0,1.135075536E0,1.952398170E0,3.903165568E0
2.790718375E0,-3.015395956E0,1.233775951E0,1.523139451E0,3.596494078E0
2.800799375E0,-2.882082655E0,1.230665233E0,1.095618817E0,3.319837035E0
2.810879375E0,-2.878993863E0,9.994762659E-1,8.362965569E-1,3.160213664E0
2.820960375E0,-3.020557001E0,6.129267794E-1,7.839800566E-1,3.180262341E0
2.831040375E0,-3.086782857E0,2.912843102E-1,7.744292146E-1,3.195749610E0
2.841121375E0,-3.042962362E0,6.301076531E-2,6.061559960E-1,3.103387727E0
2.851201375E0,-3.163958503E0,-4.776999772E-2,7.532310113E-1,3.252733056E0
2.861282375E0,-3.530996123E0,-7.832871616E-2,1.346964305E0,3.779997599E0
2.871362375E0,-3.966480080E0,-7.119335890E-2,1.988151847E0,4.437429491E0
2.881442375E0,-4.250013906E0,2.866188169E-2,2.182025638E0,4.777517723E0
2.891523375E0,-4.135571324E0,1.484426790E-1,1.996105523E0,4.594499174E0
2.901603375E0,-3.699063227E0,2.403755271E-1,1.914848521E0,4.172228902E0
2.911684375E0,-3.104945186E0,3.695931458E-1,1.872241030E0,3.644526057E0
2.921764375E0,-2.485221311E0,4.229688692E-1,1.696084010E0,3.038408893E0
2.931845375E0,-1.946654743E0,4.349696946E-1,1.503663838E0,2.497932797E0
2.941925375E0,-1.380382020E0,4.087671518E-1,1.690130668E0,2.220154675E0
2.952006375E0,-8.635603693E-1,2.278426051E-1,2.151805766E0,2.329789007E0
2.962086375E0,-4.358844915E-1,-1.111093765E-1,2.331984500E0,2.374972061E0
2.972167375E0,-7.358720899E-2,-4.235828269E-1,2.226370337E0,2.267501348E0
2.982247375E0,2.579467025E-1,-6.640565872E-1,1.872057427E0,2.003024379E0
2.992327375E0,3.500856650E-1,-1.050275121E0,1.297713500E0,1.705783730E0
3.002408000E0,3.681038600E-1,-1.266113393E0,6.669585603E-1,1.477625560E0
3.012488000E0,5.863239947E-1,-8.371078581E-1,-6.480381399E-2,1.024072716E0
3.022569000E0,9.034874967E-1,-2.158505505E-1,-4.458124790E-1,1.030354251E0
3.032649000E0,1.191197112E0,2.638444966E-1,-2.010819456E-1,1.236526759E0
3.042730000E0,1.325088117E0,6.240885293E-1,3.455181125E-1,1.504901252E0
3.052810000E0,1.111191706E0,4.969267917E-1,7.379969680E-1,1.423489645E0
3.062891000E0,9.511402577E-1,2.344370949E-1,5.024030015E-1,1.100925664E0
3.072971000E0,1.335967447E0,1.391432673E-1,-6.859975331E-1,1.508231575E0
3.083052000E0,1.768250054E0,2.768130362E-2,-1.799826772E0,2.523261960E0
3.093132000E0,2.145031182E0,-5.722085238E-3,-2.300219793E0,3.145187214E0
3.103212000E0,2.459291833E0,4.320507646E-2,-1.967043399E0,3.149482931E0
3.113293000E0,2.689640847E0,2.353001440E-1,-9.318217881E-1,2.856190801E0
