"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.507715833E-1,-1.243471366E0,2.455260471E0,-9.421909480E-1,2.908994465E0
9.607385833E-1,-1.751998010E0,2.285868387E0,-1.741327718E0,3.365548029E0
9.707055833E-1,-2.293715789E0,1.357148693E0,-2.807869501E0,3.871319650E0
9.806725833E-1,-2.212519452E0,2.615523881E-1,-2.904045966E0,3.660209687E0
9.906395833E-1,-1.366350018E0,-4.115796626E-1,-2.393314191E0,2.786442715E0
1.000606583E0,-4.094945455E-1,-7.421999466E-1,-2.210590748E0,2.367542608E0
1.010573583E0,6.656072688E-1,-1.188227895E0,-2.455129493E0,2.807593168E0
1.020540583E0,1.615452076E0,-1.900197737E0,-2.821253778E0,3.765622091E0
1.030507583E0,2.494102939E0,-2.592131510E0,-3.101818680E0,4.749839404E0
1.040474583E0,3.342935050E0,-3.306166588E0,-3.016869162E0,5.586363020E0
1.050441583E0,4.051411180E0,-4.143026524E0,-2.577663159E0,6.342156470E0
1.060408583E0,4.609818813E0,-4.505676101E0,-2.079839405E0,6.773276797E0
1.070375583E0,4.989860641E0,-3.796832181E0,-1.727484728E0,6.503756400E0
1.080342583E0,5.133144321E0,-2.525565053E0,-1.028612357E0,5.812546158E0
1.090309583E0,5.176652868E0,-1.965135160E0,2.847594023E-4,5.537101335E0
1.100276583E0,5.273676302E0,-2.250236624E0,6.957846026E-1,5.775754740E0
1.110243583E0,5.358128223E0,-2.842984663E0,4.259426169E-1,6.080586070E0
1.120210583E0,5.176220759E0,-3.462104228E0,-8.131633638E-1,6.280180068E0
1.130177583E0,4.586995961E0,-3.994658689E0,-1.807640991E0,6.345502024E0
1.140144583E0,3.831182527E0,-3.851548086E0,-2.399466923E0,5.938840268E0
1.150111583E0,3.082140168E0,-3.617409199E0,-3.402100393E0,5.844614993E0
1.160078583E0,2.625146351E0,-3.535614839E0,-5.538049972E0,7.075447911E0
1.170045583E0,2.672628081E0,-2.743320041E0,-6.905390362E0,7.896401824E0
1.180012583E0,3.535395568E0,-2.406392950E0,-6.059656107E0,7.416817443E0
1.189979583E0,4.263497293E0,-2.792246034E0,-5.532681059E0,7.522274043E0
1.199946583E0,4.194788416E0,-3.479655815E0,-6.354061661E0,8.371281505E0
1.209913583E0,3.170265602E0,-3.651844037E0,-6.356971235E0,7.987341995E0
1.219880583E0,1.587160762E0,-2.865030420E0,-4.815731728E0,5.823980655E0
1.229847583E0,-7.680617429E-2,-2.512577217E0,-1.184990877E0,2.779055026E0
1.239814583E0,-1.519978739E0,-2.427991396E0,2.974938194E0,4.129858937E0
1.249781583E0,-2.443120774E0,-3.053810701E0,4.353787658E0,5.852355584E0
1.259748583E0,-2.923130401E0,-3.509943223E0,4.545612584E0,6.444143584E0
1.269715583E0,-2.828945498E0,-3.839625029E0,4.542543966E0,6.586376748E0
1.279682583E0,-2.556076993E0,-4.266575267E0,4.170440025E0,6.490744496E0
1.289649583E0,-2.601589381E0,-4.881163825E0,3.425523462E0,6.506015569E0
1.299616583E0,-3.416132542E0,-5.551964006E0,2.062453294E0,6.837249407E0
1.309583583E0,-4.634499325E0,-6.369272608E0,-3.669969821E-1,7.885486943E0
1.319550583E0,-4.957912039E0,-7.132315539E0,-1.688933450E0,8.848915919E0
1.329517583E0,-4.699588776E0,-6.496432006E0,-8.461760125E-1,8.062616035E0
1.339484583E0,-4.634896936E0,-4.524779540E0,8.908212581E-1,6.538307274E0
1.349451583E0,-4.097893328E0,-2.743454527E0,3.045257978E0,5.795935527E0
1.359418583E0,-2.635037501E0,-1.051083791E0,4.335355773E0,5.181072229E0
1.369385583E0,-1.355707939E0,8.286562926E-1,6.662499948E0,6.849344554E0
1.379352583E0,-3.298090560E-1,1.537970914E0,7.491651499E0,7.654996455E0
1.389319583E0,4.245755379E-1,1.326669497E0,6.335894362E0,6.487208468E0
1.399286583E0,7.386777301E-1,1.218784275E0,3.161093367E0,3.467505036E0
1.409253583E0,1.069038983E0,1.087331851E0,1.288672243E0,1.996449611E0
1.419220583E0,1.302886093E0,1.111636387E0,2.450255546E0,2.989481539E0
