"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.657255000E-1,8.212022620E-1,3.596130597E0,2.019264297E-1,3.694225590E0
9.758055000E-1,1.119317874E0,3.241242614E0,1.924115188E0,3.932015443E0
9.858865000E-1,1.513007981E0,2.067886527E0,1.249760485E0,2.850833055E0
9.959665000E-1,1.744766466E0,1.608601770E0,1.570659627E0,2.845835789E0
1.006047500E0,1.632215166E0,1.779683699E0,1.543644906E0,2.866049548E0
1.016128500E0,1.468593700E0,2.220174919E0,9.501468158E-1,2.826432929E0
1.026208500E0,1.390277263E0,2.624770668E0,7.118129902E-1,3.054336206E0
1.036289500E0,1.303658364E0,2.746750018E0,6.390736274E-1,3.106859491E0
1.046370500E0,9.754348540E-1,2.660713502E0,2.687912410E-1,2.846597658E0
1.056450500E0,5.763834357E-1,2.498546239E0,-1.962863517E-1,2.571668622E0
1.066531500E0,4.470360088E-1,2.352748840E0,-5.659789002E-1,2.460812958E0
1.076611500E0,6.241528487E-1,2.358312466E0,-9.441605826E-1,2.615844733E0
1.086692500E0,1.057235062E0,2.411906290E0,-1.411424595E0,2.987834888E0
1.096773500E0,1.648885578E0,2.326916426E0,-1.526321506E0,3.234659339E0
1.106853500E0,2.164833362E0,2.128048528E0,-1.400770091E0,3.343239578E0
1.116934500E0,2.486793335E0,1.816896549E0,-1.140276196E0,3.284126058E0
1.127015500E0,2.592316282E0,1.386955460E0,-1.135575034E0,3.151710617E0
1.137095500E0,2.607076993E0,9.881291592E-1,-1.187948545E0,3.030589287E0
1.147176500E0,2.497067478E0,8.464388448E-1,-1.269111845E0,2.926166363E0
1.157256500E0,2.113938028E0,1.248535493E0,-1.286939421E0,2.771964634E0
1.167337500E0,1.827585844E0,1.794987032E0,-1.112333960E0,2.792729006E0
1.177418500E0,1.637056076E0,2.094211569E0,-9.481939919E-1,2.822188253E0
1.187498500E0,1.437283614E0,2.092089029E0,-7.665658790E-1,2.651460718E0
1.197579500E0,1.336089946E0,2.014447361E0,-4.534094739E-1,2.459413480E0
1.207660500E0,1.248016260E0,1.841878778E0,-2.755629015E-1,2.241873531E0
1.217740500E0,1.057127473E0,1.650547941E0,-2.577920437E-1,1.976937971E0
1.227821500E0,9.317701864E-1,1.429437820E0,-3.900301878E-1,1.750317603E0
1.237901500E0,1.045806094E0,9.392408815E-1,-3.839449905E-1,1.457153930E0
1.247982500E0,1.324950415E0,2.908445996E-1,-9.361041427E-2,1.359723168E0
1.258063500E0,1.614434368E0,-3.168015593E-1,2.809493566E-1,1.669039873E0
1.268143500E0,1.761905240E0,-3.886141384E-1,4.766831464E-1,1.866161259E0
1.278224500E0,1.600654820E0,1.150138548E-1,3.155631191E-1,1.635513412E0
1.288305500E0,1.473070913E0,6.440637875E-1,-3.106040955E-3,1.607720661E0
1.298385500E0,1.457504455E0,7.570036349E-1,-1.250007530E-1,1.647118371E0
